time,power,memory Used,u_gpu,u_memory
0.0,20.23,6.0,0.0,0.0
0.10093774739696494,20.32,6.0,0.0,0.0
0.20187549479392988,20.32,17.0,0.0,0.0
0.30281324219089484,50.71,493.0,7.0,0.0
0.40375098958785977,107.19,493.0,7.0,0.0
0.5046887369848247,116.91,493.0,96.0,17.0
0.6056264843817897,120.0,493.0,96.0,17.0
0.7065642317787546,123.58,493.0,100.0,26.0
0.8075019791757195,124.06,493.0,100.0,42.0
0.9084397265726845,125.13,493.0,100.0,42.0
1.0093774739696495,125.33,493.0,100.0,43.0
1.1103152213666145,125.71,493.0,100.0,43.0
1.2112529687635796,125.42,493.0,100.0,44.0
1.3121907161605446,125.91,493.0,100.0,45.0
1.4131284635575097,125.52,493.0,100.0,45.0
1.5140662109544747,125.9,493.0,100.0,46.0
1.6150039583514397,126.19,493.0,100.0,46.0
1.7159417057484048,125.23,493.0,100.0,47.0
1.8168794531453698,125.91,493.0,100.0,47.0
1.9178172005423348,125.8,493.0,100.0,46.0
2.0187549479393,125.81,493.0,100.0,47.0
2.1196926953362647,125.51,493.0,100.0,47.0
2.2206304427332295,125.9,493.0,100.0,47.0
2.3215681901301943,125.61,493.0,100.0,47.0
2.422505937527159,125.52,493.0,100.0,47.0
2.523443684924124,125.71,493.0,100.0,47.0
2.624381432321089,126.0,493.0,100.0,47.0
2.7253191797180536,126.09,493.0,100.0,47.0
2.8262569271150184,125.71,493.0,100.0,47.0
2.9271946745119832,126.0,493.0,100.0,47.0
3.028132421908948,125.71,493.0,100.0,47.0
3.129070169305913,126.19,493.0,100.0,47.0
3.2300079167028777,125.61,493.0,100.0,47.0
3.3309456640998425,125.9,493.0,100.0,47.0
3.4318834114968073,125.8,493.0,100.0,47.0
3.532821158893772,125.61,493.0,100.0,47.0
3.633758906290737,125.42,493.0,100.0,47.0
3.7346966536877018,125.71,493.0,100.0,47.0
3.8356344010846666,125.8,493.0,100.0,47.0
3.9365721484816314,126.09,493.0,100.0,47.0
4.037509895878596,125.61,493.0,100.0,47.0
4.138447643275561,125.61,493.0,100.0,47.0
4.239385390672526,126.0,493.0,100.0,47.0
4.340323138069491,125.71,493.0,100.0,47.0
4.4412608854664555,126.19,493.0,100.0,47.0
4.54219863286342,126.29,493.0,100.0,47.0
4.643136380260385,126.19,493.0,100.0,47.0
4.74407412765735,126.0,493.0,100.0,47.0
4.845011875054315,125.71,493.0,100.0,47.0
4.94594962245128,125.13,493.0,100.0,47.0
5.046887369848244,125.32,493.0,100.0,47.0
5.147825117245209,125.71,493.0,100.0,47.0
5.248762864642174,125.61,493.0,100.0,47.0
5.349700612039139,125.61,493.0,100.0,47.0
5.450638359436104,125.9,493.0,100.0,47.0
5.5515761068330685,125.61,493.0,100.0,47.0
5.652513854230033,125.61,493.0,100.0,47.0
5.753451601626998,125.71,493.0,100.0,47.0
5.854389349023963,125.9,493.0,100.0,47.0
5.955327096420928,125.23,493.0,100.0,47.0
6.0562648438178925,125.32,493.0,100.0,47.0
6.157202591214857,125.61,493.0,100.0,47.0
6.258140338611822,125.52,493.0,100.0,47.0
6.359078086008787,125.61,493.0,100.0,47.0
6.460015833405752,125.71,493.0,100.0,47.0
6.560953580802717,125.71,493.0,100.0,47.0
6.661891328199681,125.61,493.0,100.0,47.0
6.762829075596646,125.52,493.0,100.0,47.0
6.863766822993611,125.61,493.0,100.0,47.0
6.964704570390576,125.8,493.0,100.0,47.0
7.065642317787541,125.23,493.0,100.0,47.0
7.1665800651845055,125.61,493.0,100.0,47.0
7.26751781258147,125.61,493.0,100.0,47.0
7.368455559978435,125.52,493.0,100.0,47.0
7.4693933073754,125.32,493.0,100.0,47.0
7.570331054772365,125.52,493.0,100.0,47.0
7.67126880216933,121.75,493.0,100.0,47.0
7.772206549566294,116.66,493.0,100.0,37.0
7.873144296963259,121.7,493.0,100.0,26.0
7.974082044360224,125.14,493.0,100.0,26.0
8.075019791757189,125.33,493.0,100.0,43.0
8.175957539154155,125.27,493.0,100.0,43.0
8.27689528655112,125.42,493.0,100.0,44.0
8.377833033948086,125.81,493.0,100.0,44.0
8.478770781345052,125.62,493.0,100.0,45.0
8.579708528742017,125.52,493.0,100.0,45.0
8.680646276138983,126.1,493.0,100.0,45.0
8.781584023535949,125.61,493.0,100.0,46.0
8.882521770932915,125.9,493.0,100.0,46.0
8.98345951832988,126.48,493.0,100.0,46.0
9.084397265726846,125.9,493.0,100.0,47.0
9.185335013123812,126.19,493.0,100.0,47.0
9.286272760520777,125.8,493.0,100.0,47.0
9.387210507917743,126.19,493.0,100.0,47.0
9.488148255314709,125.61,493.0,100.0,47.0
9.589086002711674,126.1,493.0,100.0,47.0
9.69002375010864,125.61,493.0,100.0,47.0
9.790961497505606,125.71,493.0,100.0,47.0
9.891899244902572,125.71,493.0,100.0,47.0
9.992836992299537,126.0,493.0,100.0,47.0
10.093774739696503,125.8,493.0,100.0,47.0
10.194712487093469,126.19,493.0,100.0,47.0
10.295650234490434,125.8,493.0,100.0,47.0
10.3965879818874,125.9,493.0,100.0,47.0
10.497525729284366,126.0,493.0,100.0,47.0
10.598463476681331,125.61,493.0,100.0,47.0
10.699401224078297,125.42,493.0,100.0,47.0
10.800338971475263,125.9,493.0,100.0,47.0
10.901276718872229,125.71,493.0,100.0,47.0
11.002214466269194,125.52,493.0,100.0,47.0
11.10315221366616,125.9,493.0,100.0,47.0
11.204089961063126,125.8,493.0,100.0,47.0
11.305027708460091,126.19,493.0,100.0,47.0
11.405965455857057,125.71,493.0,100.0,47.0
11.506903203254023,126.19,493.0,100.0,47.0
11.607840950650989,126.09,493.0,100.0,47.0
11.708778698047954,126.29,493.0,100.0,47.0
11.80971644544492,125.52,493.0,100.0,47.0
11.910654192841886,125.71,493.0,100.0,47.0
12.011591940238851,126.0,493.0,100.0,47.0
12.112529687635817,126.0,493.0,100.0,47.0
12.213467435032783,125.9,493.0,100.0,47.0
12.314405182429748,125.71,493.0,100.0,47.0
12.415342929826714,126.19,493.0,100.0,47.0
12.51628067722368,125.81,493.0,100.0,47.0
12.617218424620646,125.52,493.0,100.0,47.0
12.718156172017611,125.52,493.0,100.0,47.0
12.819093919414577,125.71,493.0,100.0,47.0
12.920031666811543,125.23,493.0,100.0,47.0
13.020969414208508,126.29,493.0,100.0,47.0
13.121907161605474,125.71,493.0,100.0,47.0
13.22284490900244,126.1,493.0,100.0,47.0
13.323782656399406,126.0,493.0,100.0,47.0
13.424720403796371,125.9,493.0,100.0,47.0
13.525658151193337,125.9,493.0,100.0,47.0
13.626595898590303,125.52,493.0,100.0,47.0
13.727533645987268,125.71,493.0,100.0,47.0
13.828471393384234,125.9,493.0,100.0,47.0
13.9294091407812,125.9,493.0,100.0,47.0
14.030346888178165,125.9,493.0,100.0,47.0
14.131284635575131,124.94,493.0,100.0,47.0
14.232222382972097,125.32,493.0,100.0,47.0
14.333160130369063,125.52,493.0,100.0,47.0
14.434097877766028,125.32,493.0,100.0,47.0
14.535035625162994,125.42,493.0,100.0,47.0
14.63597337255996,125.23,493.0,100.0,47.0
14.736911119956925,125.71,493.0,100.0,47.0
14.837848867353891,125.23,493.0,100.0,47.0
14.938786614750857,114.96,493.0,100.0,47.0
15.039724362147822,122.36,493.0,100.0,28.0
