power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
26.31 W, 24 MiB, 1 %, 0 %
67.73 W, 81 MiB, 1 %, 0 %
72.53 W, 81 MiB, 89 %, 0 %
71.09 W, 81 MiB, 89 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
71.37 W, 81 MiB, 100 %, 0 %
78.68 W, 81 MiB, 100 %, 0 %
78.67 W, 81 MiB, 100 %, 0 %
75.12 W, 81 MiB, 100 %, 0 %
72.53 W, 81 MiB, 100 %, 0 %
72.05 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
70.51 W, 81 MiB, 100 %, 0 %
77.13 W, 81 MiB, 100 %, 0 %
78.48 W, 81 MiB, 100 %, 0 %
75.89 W, 81 MiB, 100 %, 0 %
75.21 W, 81 MiB, 100 %, 0 %
72.53 W, 81 MiB, 100 %, 0 %
70.51 W, 81 MiB, 100 %, 0 %
70.22 W, 81 MiB, 100 %, 0 %
75.89 W, 81 MiB, 100 %, 0 %
77.51 W, 81 MiB, 100 %, 0 %
76.45 W, 81 MiB, 100 %, 0 %
75.79 W, 81 MiB, 100 %, 0 %
72.82 W, 81 MiB, 100 %, 0 %
72.44 W, 81 MiB, 100 %, 0 %
70.51 W, 81 MiB, 100 %, 0 %
74.25 W, 81 MiB, 100 %, 0 %
75.58 W, 81 MiB, 100 %, 0 %
77.51 W, 81 MiB, 100 %, 0 %
76.74 W, 81 MiB, 100 %, 0 %
73.59 W, 81 MiB, 100 %, 0 %
71.37 W, 81 MiB, 100 %, 0 %
70.99 W, 81 MiB, 100 %, 0 %
71.86 W, 81 MiB, 100 %, 0 %
73.21 W, 81 MiB, 100 %, 0 %
78.39 W, 81 MiB, 100 %, 0 %
74.95 W, 81 MiB, 100 %, 0 %
74.37 W, 81 MiB, 100 %, 0 %
71.95 W, 81 MiB, 100 %, 0 %
71.47 W, 81 MiB, 100 %, 0 %
70.70 W, 81 MiB, 100 %, 0 %
71.57 W, 81 MiB, 100 %, 0 %
78.77 W, 81 MiB, 100 %, 0 %
75.70 W, 81 MiB, 100 %, 0 %
75.04 W, 81 MiB, 100 %, 0 %
72.44 W, 81 MiB, 100 %, 0 %
72.05 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
75.89 W, 81 MiB, 100 %, 0 %
77.22 W, 81 MiB, 100 %, 0 %
76.65 W, 81 MiB, 100 %, 0 %
76.07 W, 81 MiB, 100 %, 0 %
73.01 W, 81 MiB, 100 %, 0 %
72.63 W, 81 MiB, 100 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
73.89 W, 81 MiB, 100 %, 0 %
75.31 W, 81 MiB, 100 %, 0 %
77.61 W, 81 MiB, 100 %, 0 %
76.93 W, 81 MiB, 100 %, 0 %
73.69 W, 81 MiB, 100 %, 0 %
73.21 W, 81 MiB, 100 %, 0 %
70.99 W, 81 MiB, 100 %, 0 %
71.76 W, 81 MiB, 100 %, 0 %
72.92 W, 81 MiB, 100 %, 0 %
78.67 W, 81 MiB, 100 %, 0 %
78.10 W, 81 MiB, 100 %, 0 %
74.66 W, 81 MiB, 100 %, 0 %
72.06 W, 81 MiB, 100 %, 0 %
71.67 W, 81 MiB, 100 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
71.09 W, 81 MiB, 100 %, 0 %
78.48 W, 81 MiB, 100 %, 0 %
78.77 W, 81 MiB, 100 %, 0 %
75.53 W, 81 MiB, 100 %, 0 %
72.83 W, 81 MiB, 100 %, 0 %
72.24 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
70.41 W, 81 MiB, 100 %, 0 %
76.55 W, 81 MiB, 100 %, 0 %
77.90 W, 81 MiB, 100 %, 0 %
76.36 W, 81 MiB, 100 %, 0 %
73.30 W, 81 MiB, 100 %, 0 %
72.82 W, 81 MiB, 100 %, 0 %
70.80 W, 81 MiB, 100 %, 0 %
70.41 W, 81 MiB, 100 %, 0 %
74.63 W, 81 MiB, 100 %, 0 %
77.90 W, 81 MiB, 100 %, 0 %
77.22 W, 81 MiB, 100 %, 0 %
9.083961009979248
