power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
26.31 W, 81 MiB, 0 %, 0 %
70.04 W, 81 MiB, 5 %, 0 %
74.46 W, 81 MiB, 100 %, 0 %
76.36 W, 81 MiB, 100 %, 0 %
74.95 W, 81 MiB, 100 %, 0 %
76.28 W, 81 MiB, 100 %, 0 %
74.85 W, 81 MiB, 100 %, 0 %
75.97 W, 81 MiB, 100 %, 0 %
74.46 W, 81 MiB, 100 %, 0 %
75.79 W, 81 MiB, 100 %, 0 %
74.46 W, 81 MiB, 100 %, 0 %
73.21 W, 81 MiB, 100 %, 0 %
74.17 W, 81 MiB, 100 %, 0 %
73.01 W, 81 MiB, 100 %, 0 %
74.08 W, 81 MiB, 100 %, 0 %
73.01 W, 81 MiB, 100 %, 0 %
71.96 W, 81 MiB, 100 %, 0 %
72.72 W, 81 MiB, 100 %, 0 %
71.85 W, 81 MiB, 100 %, 0 %
72.72 W, 81 MiB, 100 %, 0 %
71.66 W, 81 MiB, 100 %, 0 %
72.53 W, 81 MiB, 100 %, 0 %
71.57 W, 81 MiB, 100 %, 0 %
70.80 W, 81 MiB, 100 %, 0 %
71.38 W, 81 MiB, 100 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
71.38 W, 81 MiB, 100 %, 0 %
70.51 W, 81 MiB, 100 %, 0 %
71.18 W, 81 MiB, 100 %, 0 %
70.41 W, 81 MiB, 100 %, 0 %
70.80 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
70.99 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
71.18 W, 81 MiB, 100 %, 0 %
74.54 W, 81 MiB, 100 %, 0 %
71.47 W, 81 MiB, 100 %, 0 %
74.92 W, 81 MiB, 100 %, 0 %
71.66 W, 81 MiB, 100 %, 0 %
75.50 W, 81 MiB, 100 %, 0 %
72.14 W, 81 MiB, 100 %, 0 %
75.89 W, 81 MiB, 100 %, 0 %
79.74 W, 81 MiB, 100 %, 0 %
76.55 W, 81 MiB, 100 %, 0 %
80.12 W, 81 MiB, 100 %, 0 %
77.23 W, 81 MiB, 100 %, 0 %
80.32 W, 81 MiB, 100 %, 0 %
79.35 W, 81 MiB, 100 %, 0 %
80.41 W, 81 MiB, 100 %, 0 %
79.06 W, 81 MiB, 100 %, 0 %
80.32 W, 81 MiB, 100 %, 0 %
78.87 W, 81 MiB, 100 %, 0 %
77.13 W, 81 MiB, 100 %, 0 %
78.58 W, 81 MiB, 100 %, 0 %
76.84 W, 81 MiB, 100 %, 0 %
78.29 W, 81 MiB, 100 %, 0 %
76.55 W, 81 MiB, 100 %, 0 %
78.00 W, 81 MiB, 100 %, 0 %
76.45 W, 81 MiB, 100 %, 0 %
74.85 W, 81 MiB, 100 %, 0 %
76.28 W, 81 MiB, 100 %, 0 %
74.85 W, 81 MiB, 100 %, 0 %
75.97 W, 81 MiB, 100 %, 0 %
74.46 W, 81 MiB, 100 %, 0 %
73.21 W, 81 MiB, 100 %, 0 %
74.27 W, 81 MiB, 100 %, 0 %
73.11 W, 81 MiB, 100 %, 0 %
74.17 W, 81 MiB, 100 %, 0 %
73.01 W, 81 MiB, 100 %, 0 %
71.95 W, 81 MiB, 100 %, 0 %
72.82 W, 81 MiB, 100 %, 0 %
71.96 W, 81 MiB, 100 %, 0 %
72.72 W, 81 MiB, 100 %, 0 %
71.67 W, 81 MiB, 100 %, 0 %
70.89 W, 81 MiB, 100 %, 0 %
71.67 W, 81 MiB, 100 %, 0 %
70.70 W, 81 MiB, 100 %, 0 %
71.47 W, 81 MiB, 100 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
70.51 W, 81 MiB, 100 %, 0 %
70.60 W, 81 MiB, 100 %, 0 %
70.70 W, 81 MiB, 100 %, 0 %
70.41 W, 81 MiB, 100 %, 0 %
70.80 W, 81 MiB, 100 %, 0 %
70.32 W, 81 MiB, 100 %, 0 %
71.09 W, 81 MiB, 100 %, 0 %
74.27 W, 81 MiB, 100 %, 0 %
71.38 W, 81 MiB, 100 %, 0 %
74.54 W, 81 MiB, 100 %, 0 %
71.47 W, 81 MiB, 100 %, 0 %
75.21 W, 81 MiB, 100 %, 0 %
72.05 W, 81 MiB, 100 %, 0 %
75.60 W, 81 MiB, 100 %, 0 %
79.64 W, 81 MiB, 100 %, 0 %
76.36 W, 81 MiB, 100 %, 0 %
79.83 W, 81 MiB, 100 %, 0 %
76.74 W, 81 MiB, 100 %, 0 %
80.03 W, 81 MiB, 100 %, 0 %
79.64 W, 81 MiB, 100 %, 0 %
10.123625755310059
