time,power,memory Used,u_gpu,u_memory
0.0,19.84,6.0,0.0,0.0
0.1013015177514818,20.32,6.0,0.0,0.0
0.2026030355029636,20.03,6.0,0.0,0.0
0.30390455325444543,20.42,6.0,0.0,0.0
0.4052060710059272,20.22,6.0,0.0,0.0
0.506507588757409,20.22,6.0,0.0,0.0
0.6078091065088908,20.32,6.0,0.0,0.0
0.7091106242603725,20.03,6.0,0.0,0.0
0.8104121420118543,20.12,6.0,0.0,0.0
0.9117136597633361,20.12,6.0,0.0,0.0
1.013015177514818,20.03,6.0,0.0,0.0
1.1143166952662997,20.22,6.0,0.0,0.0
1.2156182130177815,20.03,6.0,0.0,0.0
1.3169197307692633,20.32,6.0,0.0,0.0
1.418221248520745,20.32,6.0,0.0,0.0
1.5195227662722268,20.12,6.0,0.0,0.0
1.6208242840237086,20.42,6.0,0.0,0.0
1.7221258017751904,20.03,6.0,0.0,0.0
1.8234273195266721,20.12,6.0,0.0,0.0
1.924728837278154,20.12,6.0,0.0,0.0
2.026030355029636,20.03,6.0,0.0,0.0
2.127331872781118,20.22,6.0,0.0,0.0
2.2286333905326,20.03,6.0,0.0,0.0
2.329934908284082,20.22,6.0,0.0,0.0
2.431236426035564,20.12,6.0,0.0,0.0
2.532537943787046,20.03,6.0,0.0,0.0
2.633839461538528,20.22,6.0,0.0,0.0
2.73514097929001,20.03,6.0,0.0,0.0
2.836442497041492,20.03,6.0,0.0,0.0
2.937744014792974,20.03,6.0,0.0,0.0
3.039045532544456,20.12,6.0,0.0,0.0
3.140347050295938,20.22,6.0,0.0,0.0
3.24164856804742,20.22,6.0,0.0,0.0
3.342950085798902,20.22,6.0,0.0,0.0
3.444251603550384,20.03,6.0,0.0,0.0
3.545553121301866,20.12,6.0,0.0,0.0
3.646854639053348,20.03,6.0,0.0,0.0
3.74815615680483,20.12,6.0,0.0,0.0
3.849457674556312,20.12,6.0,0.0,0.0
3.950759192307794,20.03,6.0,0.0,0.0
4.052060710059275,20.03,6.0,0.0,0.0
4.153362227810757,20.12,6.0,0.0,0.0
4.254663745562239,20.03,6.0,0.0,0.0
4.355965263313721,20.32,7.0,0.0,0.0
4.457266781065203,42.53,80.0,0.0,0.0
4.558568298816685,58.85,80.0,0.0,0.0
4.659869816568167,60.78,80.0,1.0,0.0
4.761171334319649,61.26,80.0,0.0,0.0
4.862472852071131,62.23,155.0,0.0,0.0
4.963774369822613,62.52,147.0,6.0,1.0
5.065075887574095,74.94,147.0,6.0,1.0
5.166377405325577,86.29,147.0,17.0,8.0
5.267678923077059,69.8,147.0,41.0,20.0
5.368980440828541,84.97,147.0,41.0,20.0
5.470281958580023,89.23,147.0,43.0,21.0
5.571583476331505,87.8,147.0,43.0,21.0
5.672884994082987,81.43,147.0,43.0,21.0
5.774186511834469,87.74,147.0,41.0,20.0
5.875488029585951,88.09,147.0,41.0,20.0
5.976789547337433,71.93,147.0,45.0,22.0
6.078091065088915,85.31,147.0,45.0,22.0
6.179392582840397,89.02,147.0,39.0,19.0
6.280694100591879,88.28,147.0,39.0,19.0
6.381995618343361,73.92,147.0,52.0,26.0
6.483297136094843,82.45,147.0,32.0,16.0
6.584598653846325,89.04,147.0,32.0,16.0
6.685900171597807,88.78,147.0,52.0,26.0
6.787201689349289,76.82,147.0,52.0,26.0
6.888503207100771,85.79,147.0,32.0,16.0
6.989804724852253,89.29,147.0,52.0,25.0
7.091106242603735,76.06,147.0,52.0,25.0
7.192407760355217,84.9,147.0,32.0,16.0
