power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
26.60 W, 80 MiB, 0 %, 0 %
57.32 W, 590 MiB, 1 %, 0 %
60.88 W, 590 MiB, 1 %, 0 %
61.65 W, 590 MiB, 0 %, 0 %
61.74 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
61.84 W, 590 MiB, 0 %, 0 %
70.48 W, 335 MiB, 0 %, 0 %
2.5978801250457764
