power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.74 W, 6 MiB, 0 %, 0 %
26.60 W, 325 MiB, 0 %, 0 %
56.74 W, 1350 MiB, 0 %, 0 %
60.49 W, 1350 MiB, 1 %, 0 %
60.97 W, 1350 MiB, 0 %, 0 %
61.07 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.26 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.17 W, 1350 MiB, 0 %, 0 %
61.36 W, 1363 MiB, 0 %, 0 %
61.94 W, 1376 MiB, 9 %, 0 %
64.12 W, 1891 MiB, 9 %, 0 %
82.57 W, 1891 MiB, 50 %, 27 %
69.12 W, 1123 MiB, 50 %, 27 %
68.45 W, 110 MiB, 61 %, 4 %
62.69 W, 1893 MiB, 56 %, 3 %
61.46 W, 1893 MiB, 56 %, 3 %
61.26 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
61.26 W, 1893 MiB, 0 %, 0 %
61.26 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
61.17 W, 1893 MiB, 0 %, 0 %
103.81 W, 2149 MiB, 0 %, 0 %
71.83 W, 2149 MiB, 57 %, 27 %
68.64 W, 1123 MiB, 57 %, 27 %
68.35 W, 354 MiB, 84 %, 5 %
62.89 W, 1379 MiB, 84 %, 5 %
61.46 W, 1379 MiB, 38 %, 2 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
61.26 W, 1379 MiB, 0 %, 0 %
103.75 W, 1635 MiB, 7 %, 0 %
70.29 W, 1379 MiB, 7 %, 0 %
68.54 W, 355 MiB, 57 %, 23 %
4.850199460983276
