power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.42 W, 6 MiB, 0 %, 0 %
35.87 W, 1104 MiB, 1 %, 0 %
57.42 W, 2128 MiB, 1 %, 0 %
61.26 W, 2128 MiB, 0 %, 0 %
61.74 W, 2128 MiB, 0 %, 0 %
67.31 W, 2128 MiB, 14 %, 1 %
63.37 W, 2128 MiB, 51 %, 3 %
62.13 W, 2128 MiB, 51 %, 3 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.94 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
61.84 W, 2128 MiB, 0 %, 0 %
115.33 W, 2128 MiB, 26 %, 22 %
129.08 W, 2128 MiB, 26 %, 22 %
130.80 W, 2128 MiB, 100 %, 86 %
131.06 W, 2128 MiB, 100 %, 86 %
131.15 W, 2128 MiB, 100 %, 86 %
131.15 W, 2128 MiB, 100 %, 86 %
131.15 W, 2128 MiB, 100 %, 86 %
131.15 W, 2128 MiB, 100 %, 86 %
131.15 W, 2128 MiB, 100 %, 86 %
131.25 W, 2128 MiB, 100 %, 86 %
131.25 W, 2128 MiB, 100 %, 86 %
131.25 W, 2128 MiB, 100 %, 86 %
131.25 W, 2128 MiB, 100 %, 86 %
131.25 W, 2128 MiB, 100 %, 86 %
74.90 W, 2128 MiB, 92 %, 77 %
66.06 W, 2128 MiB, 28 %, 2 %
64.44 W, 2128 MiB, 28 %, 2 %
63.95 W, 2128 MiB, 28 %, 2 %
62.33 W, 2128 MiB, 28 %, 2 %
62.04 W, 2128 MiB, 3 %, 0 %
62.23 W, 2128 MiB, 3 %, 0 %
68.16 W, 2128 MiB, 6 %, 0 %
62.99 W, 2128 MiB, 56 %, 3 %
62.04 W, 2128 MiB, 56 %, 3 %
62.04 W, 2128 MiB, 0 %, 0 %
120.82 W, 2128 MiB, 0 %, 0 %
131.10 W, 2128 MiB, 62 %, 46 %
132.54 W, 2128 MiB, 100 %, 75 %
132.83 W, 2128 MiB, 100 %, 75 %
132.83 W, 2128 MiB, 100 %, 75 %
132.83 W, 2128 MiB, 100 %, 75 %
132.83 W, 2128 MiB, 100 %, 75 %
133.03 W, 2128 MiB, 100 %, 75 %
132.93 W, 2128 MiB, 100 %, 75 %
132.93 W, 2128 MiB, 100 %, 75 %
132.93 W, 2128 MiB, 100 %, 75 %
133.03 W, 2128 MiB, 100 %, 75 %
133.03 W, 2128 MiB, 100 %, 75 %
133.03 W, 2128 MiB, 100 %, 75 %
133.03 W, 2128 MiB, 100 %, 75 %
132.93 W, 2128 MiB, 100 %, 75 %
78.64 W, 2128 MiB, 100 %, 58 %
65.11 W, 2128 MiB, 100 %, 58 %
62.42 W, 2128 MiB, 38 %, 2 %
62.04 W, 2128 MiB, 0 %, 0 %
68.07 W, 2128 MiB, 0 %, 0 %
63.37 W, 2128 MiB, 62 %, 4 %
62.23 W, 2128 MiB, 62 %, 4 %
62.04 W, 2128 MiB, 0 %, 0 %
112.32 W, 2128 MiB, 34 %, 18 %
130.91 W, 2128 MiB, 34 %, 18 %
133.31 W, 2128 MiB, 100 %, 52 %
133.50 W, 2128 MiB, 100 %, 52 %
133.66 W, 2128 MiB, 100 %, 52 %
133.66 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.86 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.66 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.86 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
133.66 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.86 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
133.86 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.86 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.76 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
133.79 W, 2128 MiB, 100 %, 52 %
96.09 W, 2128 MiB, 100 %, 52 %
68.55 W, 2128 MiB, 100 %, 27 %
63.18 W, 2128 MiB, 100 %, 27 %
62.23 W, 2128 MiB, 8 %, 0 %
66.15 W, 2128 MiB, 8 %, 0 %
66.15 W, 2128 MiB, 8 %, 0 %
62.42 W, 2128 MiB, 54 %, 3 %
62.04 W, 2128 MiB, 54 %, 3 %
86.31 W, 2128 MiB, 0 %, 0 %
127.74 W, 2128 MiB, 64 %, 41 %
132.60 W, 2128 MiB, 64 %, 41 %
133.47 W, 2128 MiB, 100 %, 64 %
133.56 W, 2128 MiB, 100 %, 64 %
133.66 W, 2128 MiB, 100 %, 64 %
133.66 W, 2128 MiB, 100 %, 64 %
133.66 W, 2128 MiB, 100 %, 64 %
