power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
21.00 W, 6 MiB, 0 %, 0 %
21.97 W, 17 MiB, 0 %, 0 %
30.37 W, 24 MiB, 0 %, 0 %
89.22 W, 668 MiB, 0 %, 0 %
115.99 W, 668 MiB, 64 %, 7 %
119.46 W, 668 MiB, 100 %, 18 %
120.07 W, 668 MiB, 100 %, 18 %
119.97 W, 668 MiB, 100 %, 18 %
120.07 W, 668 MiB, 100 %, 18 %
120.07 W, 668 MiB, 100 %, 17 %
120.11 W, 668 MiB, 100 %, 17 %
120.36 W, 668 MiB, 100 %, 17 %
120.26 W, 668 MiB, 100 %, 18 %
120.36 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.36 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.26 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 18 %
119.75 W, 668 MiB, 100 %, 17 %
119.90 W, 668 MiB, 100 %, 17 %
120.26 W, 668 MiB, 100 %, 16 %
120.46 W, 668 MiB, 100 %, 16 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
119.75 W, 668 MiB, 100 %, 18 %
119.84 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 16 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.69 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 18 %
119.75 W, 668 MiB, 100 %, 17 %
120.29 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
119.75 W, 668 MiB, 100 %, 18 %
120.23 W, 668 MiB, 100 %, 16 %
120.55 W, 668 MiB, 100 %, 16 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
119.94 W, 668 MiB, 100 %, 18 %
120.19 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
120.65 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.58 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.04 W, 668 MiB, 100 %, 18 %
120.21 W, 668 MiB, 100 %, 17 %
120.38 W, 668 MiB, 100 %, 17 %
120.36 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
120.74 W, 668 MiB, 100 %, 17 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.84 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.36 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.00 W, 668 MiB, 100 %, 17 %
120.36 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.46 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
119.90 W, 668 MiB, 100 %, 18 %
120.36 W, 668 MiB, 100 %, 16 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.84 W, 668 MiB, 100 %, 18 %
120.94 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
119.90 W, 668 MiB, 100 %, 17 %
120.10 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.38 W, 668 MiB, 100 %, 18 %
120.58 W, 668 MiB, 100 %, 17 %
120.84 W, 668 MiB, 100 %, 18 %
120.94 W, 668 MiB, 100 %, 18 %
120.84 W, 668 MiB, 100 %, 18 %
120.84 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
119.81 W, 668 MiB, 100 %, 17 %
120.55 W, 668 MiB, 100 %, 17 %
120.65 W, 668 MiB, 100 %, 17 %
120.74 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 17 %
120.74 W, 668 MiB, 100 %, 17 %
120.74 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.74 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.55 W, 668 MiB, 100 %, 18 %
120.65 W, 668 MiB, 100 %, 18 %
120.07 W, 668 MiB, 100 %, 18 %
120.00 W, 668 MiB, 100 %, 18 %
120.29 W, 668 MiB, 100 %, 16 %
120.40 W, 668 MiB, 100 %, 16 %
120.29 W, 668 MiB, 100 %, 17 %
120.46 W, 668 MiB, 100 %, 17 %
