power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.42 W, 6 MiB, 0 %, 0 %
36.25 W, 90 MiB, 0 %, 0 %
91.53 W, 124 MiB, 13 %, 1 %
104.83 W, 124 MiB, 13 %, 1 %
105.69 W, 124 MiB, 100 %, 8 %
106.95 W, 124 MiB, 100 %, 7 %
108.39 W, 124 MiB, 100 %, 7 %
108.59 W, 124 MiB, 100 %, 8 %
108.49 W, 124 MiB, 100 %, 8 %
107.14 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 8 %
107.82 W, 124 MiB, 100 %, 7 %
107.72 W, 124 MiB, 100 %, 7 %
107.91 W, 124 MiB, 100 %, 8 %
107.62 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
107.52 W, 124 MiB, 100 %, 7 %
108.58 W, 124 MiB, 100 %, 7 %
108.68 W, 124 MiB, 100 %, 8 %
107.04 W, 124 MiB, 100 %, 8 %
107.04 W, 124 MiB, 100 %, 8 %
108.20 W, 124 MiB, 100 %, 7 %
108.30 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 7 %
107.43 W, 124 MiB, 100 %, 7 %
107.82 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
108.10 W, 124 MiB, 100 %, 7 %
108.10 W, 124 MiB, 100 %, 7 %
107.43 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 8 %
108.68 W, 124 MiB, 100 %, 8 %
108.68 W, 124 MiB, 100 %, 7 %
107.33 W, 124 MiB, 100 %, 7 %
107.33 W, 124 MiB, 100 %, 8 %
107.53 W, 124 MiB, 100 %, 8 %
108.01 W, 124 MiB, 100 %, 8 %
108.01 W, 124 MiB, 100 %, 8 %
107.82 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 7 %
107.62 W, 124 MiB, 100 %, 7 %
107.43 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
108.78 W, 124 MiB, 100 %, 8 %
108.78 W, 124 MiB, 100 %, 7 %
107.04 W, 124 MiB, 100 %, 7 %
107.14 W, 124 MiB, 100 %, 8 %
108.20 W, 124 MiB, 100 %, 8 %
108.10 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 7 %
107.72 W, 124 MiB, 100 %, 7 %
107.72 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
107.82 W, 124 MiB, 100 %, 8 %
108.39 W, 124 MiB, 100 %, 7 %
108.39 W, 124 MiB, 100 %, 7 %
107.33 W, 124 MiB, 100 %, 7 %
107.43 W, 124 MiB, 100 %, 7 %
108.30 W, 124 MiB, 100 %, 8 %
108.49 W, 124 MiB, 99 %, 8 %
107.43 W, 124 MiB, 99 %, 8 %
107.43 W, 124 MiB, 100 %, 7 %
107.24 W, 124 MiB, 100 %, 7 %
108.01 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 8 %
108.01 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 8 %
108.58 W, 124 MiB, 100 %, 8 %
108.68 W, 124 MiB, 100 %, 8 %
108.58 W, 124 MiB, 100 %, 8 %
107.14 W, 124 MiB, 100 %, 8 %
107.04 W, 124 MiB, 100 %, 7 %
108.20 W, 124 MiB, 100 %, 7 %
107.91 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 7 %
107.62 W, 124 MiB, 100 %, 8 %
108.49 W, 124 MiB, 100 %, 8 %
108.58 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 7 %
107.24 W, 124 MiB, 100 %, 7 %
107.33 W, 124 MiB, 100 %, 8 %
108.39 W, 124 MiB, 100 %, 8 %
108.49 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 7 %
107.43 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 8 %
108.01 W, 124 MiB, 100 %, 8 %
108.10 W, 124 MiB, 100 %, 8 %
108.10 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 7 %
107.53 W, 124 MiB, 100 %, 8 %
108.68 W, 124 MiB, 100 %, 8 %
108.88 W, 124 MiB, 100 %, 8 %
107.14 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 8 %
107.14 W, 124 MiB, 100 %, 7 %
108.10 W, 124 MiB, 100 %, 8 %
108.20 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
107.72 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 7 %
107.72 W, 124 MiB, 100 %, 8 %
108.39 W, 124 MiB, 100 %, 8 %
108.49 W, 124 MiB, 100 %, 8 %
107.53 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 7 %
107.33 W, 124 MiB, 100 %, 7 %
108.59 W, 124 MiB, 100 %, 7 %
108.49 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
107.53 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 8 %
107.91 W, 124 MiB, 100 %, 7 %
108.01 W, 124 MiB, 100 %, 8 %
108.10 W, 124 MiB, 100 %, 8 %
108.29 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 7 %
108.78 W, 124 MiB, 100 %, 8 %
108.68 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 8 %
107.43 W, 124 MiB, 100 %, 8 %
107.33 W, 124 MiB, 100 %, 7 %
108.10 W, 124 MiB, 100 %, 7 %
108.20 W, 124 MiB, 100 %, 8 %
107.82 W, 124 MiB, 100 %, 8 %
13.690735101699829
