power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.74 W, 6 MiB, 0 %, 0 %
25.73 W, 80 MiB, 0 %, 0 %
105.90 W, 241 MiB, 41 %, 30 %
119.47 W, 241 MiB, 41 %, 30 %
121.37 W, 241 MiB, 98 %, 74 %
121.41 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.74 W, 241 MiB, 98 %, 74 %
121.52 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.74 W, 241 MiB, 98 %, 74 %
121.62 W, 241 MiB, 98 %, 74 %
121.79 W, 241 MiB, 98 %, 74 %
121.61 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.89 W, 241 MiB, 98 %, 74 %
121.52 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 75 %
121.32 W, 241 MiB, 98 %, 75 %
121.61 W, 241 MiB, 98 %, 74 %
122.03 W, 241 MiB, 98 %, 74 %
121.74 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 75 %
121.74 W, 241 MiB, 98 %, 75 %
121.61 W, 241 MiB, 98 %, 74 %
121.89 W, 241 MiB, 98 %, 74 %
121.60 W, 241 MiB, 98 %, 74 %
121.62 W, 241 MiB, 98 %, 74 %
121.70 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 74 %
121.31 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.60 W, 241 MiB, 98 %, 74 %
121.79 W, 241 MiB, 98 %, 74 %
121.52 W, 241 MiB, 98 %, 74 %
121.70 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.89 W, 241 MiB, 98 %, 74 %
121.42 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 74 %
121.93 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.90 W, 241 MiB, 98 %, 74 %
121.79 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.83 W, 241 MiB, 98 %, 74 %
121.42 W, 241 MiB, 98 %, 74 %
121.90 W, 241 MiB, 98 %, 74 %
121.51 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.80 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.71 W, 241 MiB, 98 %, 74 %
121.61 W, 241 MiB, 98 %, 74 %
121.89 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.90 W, 241 MiB, 98 %, 74 %
121.61 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 75 %
122.12 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
122.08 W, 241 MiB, 98 %, 74 %
121.90 W, 241 MiB, 98 %, 74 %
121.61 W, 241 MiB, 98 %, 74 %
121.70 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 74 %
121.81 W, 241 MiB, 98 %, 75 %
121.81 W, 241 MiB, 98 %, 75 %
121.75 W, 241 MiB, 98 %, 74 %
121.99 W, 241 MiB, 98 %, 74 %
121.61 W, 180 MiB, 98 %, 74 %
7.550671339035034
