power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.52 W, 6 MiB, 0 %, 0 %
20.52 W, 19 MiB, 0 %, 0 %
84.81 W, 203 MiB, 0 %, 0 %
109.61 W, 203 MiB, 56 %, 8 %
114.07 W, 203 MiB, 56 %, 8 %
114.75 W, 203 MiB, 100 %, 17 %
115.32 W, 203 MiB, 100 %, 17 %
115.71 W, 203 MiB, 100 %, 17 %
115.99 W, 203 MiB, 100 %, 18 %
116.19 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.67 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 19 %
116.47 W, 203 MiB, 100 %, 19 %
116.57 W, 203 MiB, 100 %, 18 %
116.57 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.57 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
111.72 W, 203 MiB, 100 %, 18 %
114.46 W, 203 MiB, 100 %, 18 %
114.94 W, 203 MiB, 100 %, 16 %
115.23 W, 203 MiB, 100 %, 17 %
115.51 W, 203 MiB, 100 %, 17 %
115.71 W, 203 MiB, 100 %, 17 %
115.99 W, 203 MiB, 100 %, 17 %
116.19 W, 203 MiB, 100 %, 18 %
116.57 W, 203 MiB, 100 %, 18 %
116.67 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 19 %
116.76 W, 203 MiB, 100 %, 19 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 19 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 19 %
116.86 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.76 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.15 W, 203 MiB, 100 %, 19 %
117.05 W, 203 MiB, 100 %, 19 %
117.05 W, 203 MiB, 100 %, 19 %
117.05 W, 203 MiB, 100 %, 18 %
117.15 W, 203 MiB, 100 %, 18 %
117.12 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 18 %
117.03 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
117.05 W, 203 MiB, 100 %, 19 %
116.96 W, 203 MiB, 100 %, 19 %
116.86 W, 203 MiB, 100 %, 18 %
116.86 W, 203 MiB, 100 %, 18 %
116.96 W, 203 MiB, 100 %, 18 %
113.40 W, 203 MiB, 100 %, 17 %
114.84 W, 203 MiB, 100 %, 17 %
115.13 W, 203 MiB, 100 %, 17 %
115.32 W, 203 MiB, 100 %, 17 %
115.61 W, 203 MiB, 100 %, 17 %
116.09 W, 203 MiB, 100 %, 18 %
116.19 W, 203 MiB, 100 %, 18 %
116.38 W, 203 MiB, 100 %, 18 %
116.47 W, 203 MiB, 100 %, 18 %
116.57 W, 203 MiB, 100 %, 18 %
116.67 W, 203 MiB, 100 %, 18 %
