power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
34.61 W, 386 MiB, 1 %, 0 %
56.45 W, 386 MiB, 1 %, 0 %
107.92 W, 386 MiB, 36 %, 12 %
118.12 W, 386 MiB, 36 %, 12 %
70.77 W, 386 MiB, 87 %, 35 %
62.81 W, 386 MiB, 87 %, 35 %
103.64 W, 386 MiB, 5 %, 0 %
84.79 W, 386 MiB, 70 %, 38 %
64.05 W, 386 MiB, 70 %, 38 %
94.83 W, 386 MiB, 0 %, 0 %
91.39 W, 386 MiB, 0 %, 0 %
94.90 W, 386 MiB, 58 %, 34 %
79.60 W, 386 MiB, 46 %, 34 %
92.26 W, 386 MiB, 46 %, 34 %
87.64 W, 386 MiB, 44 %, 35 %
90.53 W, 386 MiB, 44 %, 35 %
88.12 W, 386 MiB, 34 %, 22 %
93.55 W, 386 MiB, 46 %, 30 %
74.68 W, 386 MiB, 46 %, 30 %
99.88 W, 386 MiB, 40 %, 26 %
71.25 W, 386 MiB, 40 %, 26 %
105.60 W, 386 MiB, 43 %, 29 %
67.50 W, 386 MiB, 44 %, 33 %
102.00 W, 386 MiB, 44 %, 33 %
99.40 W, 386 MiB, 57 %, 42 %
70.48 W, 386 MiB, 57 %, 42 %
108.40 W, 386 MiB, 37 %, 27 %
71.25 W, 386 MiB, 37 %, 27 %
2.9429051876068115
