power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.42 W, 6 MiB, 0 %, 0 %
35.40 W, 80 MiB, 0 %, 0 %
57.81 W, 88 MiB, 5 %, 0 %
61.65 W, 88 MiB, 5 %, 0 %
62.04 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.23 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.13 W, 88 MiB, 0 %, 0 %
62.23 W, 88 MiB, 0 %, 0 %
62.23 W, 88 MiB, 0 %, 0 %
62.33 W, 5616 MiB, 0 %, 0 %
62.33 W, 7125 MiB, 0 %, 0 %
62.33 W, 7125 MiB, 0 %, 0 %
62.23 W, 7125 MiB, 0 %, 0 %
63.76 W, 7125 MiB, 0 %, 0 %
68.16 W, 7125 MiB, 47 %, 3 %
68.74 W, 7125 MiB, 47 %, 3 %
107.34 W, 7125 MiB, 91 %, 5 %
129.43 W, 7125 MiB, 91 %, 5 %
133.75 W, 7125 MiB, 97 %, 68 %
134.29 W, 7125 MiB, 100 %, 75 %
134.32 W, 7125 MiB, 100 %, 75 %
131.67 W, 7125 MiB, 100 %, 73 %
131.29 W, 7125 MiB, 100 %, 73 %
131.39 W, 7125 MiB, 100 %, 67 %
131.07 W, 7125 MiB, 98 %, 64 %
134.61 W, 7125 MiB, 98 %, 64 %
135.16 W, 7125 MiB, 100 %, 75 %
135.31 W, 7125 MiB, 100 %, 75 %
133.27 W, 7125 MiB, 100 %, 75 %
132.25 W, 7125 MiB, 100 %, 75 %
132.35 W, 7125 MiB, 100 %, 69 %
123.10 W, 7125 MiB, 98 %, 64 %
133.65 W, 7125 MiB, 98 %, 64 %
135.06 W, 7125 MiB, 100 %, 74 %
135.11 W, 7125 MiB, 100 %, 74 %
135.21 W, 7125 MiB, 100 %, 75 %
132.79 W, 7125 MiB, 100 %, 72 %
132.35 W, 7125 MiB, 100 %, 72 %
132.25 W, 7125 MiB, 100 %, 68 %
130.98 W, 7125 MiB, 100 %, 68 %
134.51 W, 7125 MiB, 98 %, 67 %
135.11 W, 7125 MiB, 100 %, 75 %
135.25 W, 7125 MiB, 100 %, 75 %
133.56 W, 7125 MiB, 100 %, 75 %
132.51 W, 7125 MiB, 100 %, 75 %
132.44 W, 7125 MiB, 100 %, 68 %
123.19 W, 7125 MiB, 100 %, 68 %
133.46 W, 7125 MiB, 98 %, 64 %
135.02 W, 7125 MiB, 100 %, 75 %
135.31 W, 7125 MiB, 100 %, 75 %
135.31 W, 7125 MiB, 100 %, 75 %
132.70 W, 7125 MiB, 100 %, 75 %
