time,power,memory Used,u_gpu,u_memory
0.0,20.13,6.0,0.0,0.0
0.09710563932146345,35.68,161.0,1.0,0.0
0.1942112786429269,57.13,168.0,1.0,0.0
0.29131691796439035,60.59,187.0,3.0,0.0
0.3884225572858538,61.36,188.0,3.0,0.0
0.4855281966073172,63.0,222.0,7.0,0.0
0.5826338359287807,63.47,190.0,22.0,4.0
0.7768451145717076,20.13,6.0,0.0,0.0
0.873950753893171,35.68,161.0,1.0,0.0
0.9710563932146344,57.13,168.0,1.0,0.0
1.0681620325360979,60.59,187.0,3.0,0.0
1.1652676718575614,61.36,188.0,3.0,0.0
1.262373311179025,63.0,222.0,7.0,0.0
1.3594789505004885,63.47,190.0,22.0,4.0
1.456584589821952,20.13,6.0,0.0,0.0
1.5536902291434156,35.68,161.0,1.0,0.0
1.6507958684648791,57.13,168.0,1.0,0.0
1.7479015077863427,60.59,187.0,3.0,0.0
1.8450071471078062,61.36,188.0,3.0,0.0
1.9421127864292698,63.0,222.0,7.0,0.0
2.0392184257507333,63.47,190.0,22.0,4.0
2.1363240650721966,20.13,6.0,0.0,0.0
2.23342970439366,35.68,161.0,1.0,0.0
2.3305353437151233,57.13,168.0,1.0,0.0
2.4276409830365866,60.59,187.0,3.0,0.0
2.52474662235805,61.36,188.0,3.0,0.0
2.6218522616795132,63.0,222.0,7.0,0.0
2.7189579010009766,63.47,190.0,22.0,4.0
2.81606354032244,20.13,6.0,0.0,0.0
2.913169179643903,35.68,161.0,1.0,0.0
3.0102748189653665,57.13,168.0,1.0,0.0
3.10738045828683,60.59,187.0,3.0,0.0
3.204486097608293,61.36,188.0,3.0,0.0
3.3015917369297565,63.0,222.0,7.0,0.0
3.39869737625122,63.47,190.0,22.0,4.0
3.495803015572683,20.13,6.0,0.0,0.0
3.5929086548941465,35.68,161.0,1.0,0.0
3.69001429421561,57.13,168.0,1.0,0.0
3.787119933537073,60.59,187.0,3.0,0.0
3.8842255728585364,61.36,188.0,3.0,0.0
3.9813312121799997,63.0,222.0,7.0,0.0
4.078436851501463,63.47,190.0,22.0,4.0
4.175542490822926,20.13,6.0,0.0,0.0
4.27264813014439,35.68,161.0,1.0,0.0
4.369753769465853,57.13,168.0,1.0,0.0
4.466859408787316,60.59,187.0,3.0,0.0
4.56396504810878,61.36,188.0,3.0,0.0
4.661070687430243,63.0,222.0,7.0,0.0
4.758176326751706,63.47,190.0,22.0,4.0
4.85528196607317,20.13,6.0,0.0,0.0
4.952387605394633,35.68,161.0,1.0,0.0
5.049493244716096,57.13,168.0,1.0,0.0
5.14659888403756,60.59,187.0,3.0,0.0
5.243704523359023,61.36,188.0,3.0,0.0
5.340810162680486,63.0,222.0,7.0,0.0
5.43791580200195,63.47,190.0,22.0,4.0
5.535021441323413,20.13,6.0,0.0,0.0
5.632127080644876,35.68,161.0,1.0,0.0
5.7292327199663395,57.13,168.0,1.0,0.0
5.826338359287803,60.59,187.0,3.0,0.0
5.923443998609266,61.36,188.0,3.0,0.0
6.0205496379307295,63.0,222.0,7.0,0.0
6.117655277252193,63.47,190.0,22.0,4.0
6.214760916573656,20.13,6.0,0.0,0.0
6.3118665558951195,35.68,161.0,1.0,0.0
6.408972195216583,57.13,168.0,1.0,0.0
6.506077834538046,60.59,187.0,3.0,0.0
6.603183473859509,61.36,188.0,3.0,0.0
6.700289113180973,63.0,222.0,7.0,0.0
6.797394752502436,63.47,190.0,22.0,4.0
6.894500391823899,20.13,6.0,0.0,0.0
6.991606031145363,35.68,161.0,1.0,0.0
7.088711670466826,57.13,168.0,1.0,0.0
7.185817309788289,60.59,187.0,3.0,0.0
7.282922949109753,61.36,188.0,3.0,0.0
7.380028588431216,63.0,222.0,7.0,0.0
7.477134227752679,63.47,190.0,22.0,4.0
7.574239867074143,20.13,6.0,0.0,0.0
7.671345506395606,35.68,161.0,1.0,0.0
7.768451145717069,57.13,168.0,1.0,0.0
7.865556785038533,60.59,187.0,3.0,0.0
