power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.74 W, 6 MiB, 0 %, 0 %
35.19 W, 81 MiB, 0 %, 0 %
56.74 W, 81 MiB, 1 %, 0 %
60.49 W, 81 MiB, 1 %, 0 %
60.88 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.17 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
61.07 W, 81 MiB, 0 %, 0 %
117.24 W, 111 MiB, 0 %, 0 %
124.47 W, 111 MiB, 78 %, 30 %
124.86 W, 111 MiB, 78 %, 30 %
124.76 W, 111 MiB, 100 %, 37 %
124.90 W, 111 MiB, 100 %, 37 %
124.86 W, 111 MiB, 100 %, 37 %
124.86 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.86 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
125.05 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
124.96 W, 111 MiB, 100 %, 37 %
83.76 W, 111 MiB, 100 %, 37 %
64.16 W, 111 MiB, 32 %, 12 %
61.84 W, 111 MiB, 32 %, 12 %
61.36 W, 111 MiB, 0 %, 0 %
61.36 W, 111 MiB, 0 %, 0 %
61.36 W, 111 MiB, 0 %, 0 %
61.26 W, 111 MiB, 0 %, 0 %
61.26 W, 111 MiB, 0 %, 0 %
61.17 W, 111 MiB, 0 %, 0 %
61.26 W, 111 MiB, 0 %, 0 %
6.274808168411255
