power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
30.47 W, 592 MiB, 0 %, 0 %
99.70 W, 848 MiB, 53 %, 21 %
114.94 W, 848 MiB, 53 %, 21 %
111.25 W, 848 MiB, 100 %, 59 %
108.66 W, 848 MiB, 100 %, 59 %
107.05 W, 848 MiB, 100 %, 59 %
106.67 W, 848 MiB, 100 %, 59 %
107.05 W, 848 MiB, 100 %, 58 %
106.96 W, 848 MiB, 100 %, 59 %
106.67 W, 848 MiB, 100 %, 59 %
106.96 W, 848 MiB, 100 %, 58 %
106.67 W, 848 MiB, 100 %, 58 %
107.44 W, 848 MiB, 100 %, 58 %
106.67 W, 848 MiB, 100 %, 58 %
106.28 W, 848 MiB, 100 %, 58 %
106.67 W, 848 MiB, 100 %, 58 %
106.28 W, 848 MiB, 100 %, 58 %
107.25 W, 848 MiB, 100 %, 58 %
106.76 W, 848 MiB, 100 %, 59 %
107.15 W, 848 MiB, 100 %, 59 %
106.96 W, 848 MiB, 100 %, 58 %
106.96 W, 848 MiB, 100 %, 58 %
106.96 W, 848 MiB, 100 %, 58 %
107.05 W, 848 MiB, 100 %, 58 %
106.47 W, 848 MiB, 100 %, 58 %
107.42 W, 848 MiB, 100 %, 57 %
106.57 W, 848 MiB, 100 %, 57 %
106.48 W, 848 MiB, 100 %, 58 %
106.28 W, 848 MiB, 100 %, 58 %
106.96 W, 848 MiB, 100 %, 57 %
106.67 W, 848 MiB, 100 %, 57 %
106.76 W, 848 MiB, 100 %, 57 %
106.38 W, 848 MiB, 100 %, 57 %
106.38 W, 848 MiB, 100 %, 57 %
106.96 W, 848 MiB, 100 %, 57 %
105.99 W, 848 MiB, 100 %, 57 %
105.61 W, 848 MiB, 100 %, 57 %
105.71 W, 848 MiB, 100 %, 56 %
106.38 W, 848 MiB, 100 %, 56 %
106.28 W, 848 MiB, 100 %, 57 %
106.00 W, 848 MiB, 100 %, 56 %
106.28 W, 848 MiB, 100 %, 56 %
106.67 W, 848 MiB, 100 %, 57 %
106.19 W, 848 MiB, 100 %, 57 %
106.67 W, 848 MiB, 100 %, 57 %
107.05 W, 848 MiB, 100 %, 57 %
106.09 W, 848 MiB, 100 %, 57 %
106.76 W, 848 MiB, 100 %, 57 %
106.55 W, 848 MiB, 100 %, 57 %
106.28 W, 848 MiB, 100 %, 57 %
106.86 W, 848 MiB, 100 %, 57 %
106.67 W, 848 MiB, 100 %, 56 %
