power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
26.80 W, 24 MiB, 0 %, 0 %
57.52 W, 88 MiB, 0 %, 0 %
60.88 W, 88 MiB, 4 %, 0 %
61.55 W, 88 MiB, 0 %, 0 %
61.74 W, 88 MiB, 0 %, 0 %
61.74 W, 88 MiB, 0 %, 0 %
61.74 W, 88 MiB, 0 %, 0 %
61.84 W, 3625 MiB, 0 %, 0 %
61.74 W, 3625 MiB, 0 %, 0 %
65.11 W, 3625 MiB, 0 %, 0 %
72.22 W, 3625 MiB, 56 %, 3 %
123.48 W, 3625 MiB, 56 %, 3 %
132.59 W, 3625 MiB, 97 %, 60 %
131.38 W, 3625 MiB, 97 %, 60 %
125.56 W, 3625 MiB, 100 %, 72 %
133.07 W, 3625 MiB, 99 %, 68 %
134.37 W, 3625 MiB, 99 %, 68 %
132.25 W, 3625 MiB, 100 %, 73 %
129.46 W, 3625 MiB, 100 %, 73 %
133.70 W, 3625 MiB, 99 %, 68 %
133.51 W, 3625 MiB, 100 %, 75 %
132.44 W, 3625 MiB, 100 %, 75 %
131.54 W, 3625 MiB, 99 %, 66 %
134.32 W, 3625 MiB, 99 %, 66 %
133.18 W, 3625 MiB, 100 %, 75 %
132.25 W, 3625 MiB, 100 %, 70 %
132.69 W, 3625 MiB, 100 %, 70 %
134.57 W, 3625 MiB, 99 %, 72 %
132.92 W, 3625 MiB, 99 %, 72 %
131.58 W, 3625 MiB, 100 %, 71 %
133.36 W, 3625 MiB, 100 %, 71 %
134.66 W, 3625 MiB, 99 %, 71 %
132.63 W, 3625 MiB, 100 %, 73 %
126.59 W, 3625 MiB, 100 %, 73 %
133.84 W, 3625 MiB, 99 %, 69 %
134.32 W, 3625 MiB, 99 %, 69 %
132.35 W, 3625 MiB, 100 %, 74 %
130.99 W, 3625 MiB, 99 %, 68 %
134.23 W, 3625 MiB, 99 %, 68 %
133.46 W, 3625 MiB, 100 %, 75 %
132.44 W, 3625 MiB, 100 %, 75 %
132.12 W, 3625 MiB, 99 %, 66 %
134.57 W, 3625 MiB, 99 %, 66 %
132.99 W, 3625 MiB, 100 %, 75 %
132.25 W, 3625 MiB, 100 %, 70 %
132.69 W, 3625 MiB, 100 %, 70 %
134.57 W, 3625 MiB, 99 %, 71 %
132.73 W, 3625 MiB, 99 %, 71 %
131.67 W, 3625 MiB, 100 %, 72 %
133.46 W, 3625 MiB, 99 %, 69 %
134.76 W, 3625 MiB, 99 %, 69 %
132.73 W, 3625 MiB, 100 %, 73 %
127.17 W, 3625 MiB, 100 %, 73 %
133.65 W, 3625 MiB, 99 %, 67 %
134.76 W, 3625 MiB, 100 %, 75 %
132.64 W, 3625 MiB, 100 %, 75 %
130.14 W, 3625 MiB, 99 %, 66 %
134.04 W, 3625 MiB, 99 %, 66 %
133.85 W, 3625 MiB, 100 %, 75 %
132.44 W, 3625 MiB, 100 %, 75 %
131.54 W, 3625 MiB, 100 %, 70 %
134.42 W, 3625 MiB, 99 %, 71 %
133.37 W, 3625 MiB, 99 %, 71 %
132.54 W, 3625 MiB, 100 %, 72 %
132.40 W, 3625 MiB, 100 %, 72 %
134.66 W, 3625 MiB, 99 %, 69 %
133.08 W, 3625 MiB, 100 %, 73 %
132.35 W, 3625 MiB, 100 %, 73 %
132.88 W, 3625 MiB, 99 %, 68 %
134.57 W, 3625 MiB, 99 %, 68 %
132.80 W, 3625 MiB, 100 %, 75 %
131.67 W, 3625 MiB, 100 %, 75 %
133.36 W, 3625 MiB, 99 %, 66 %
134.85 W, 3625 MiB, 100 %, 75 %
132.80 W, 3625 MiB, 100 %, 75 %
125.46 W, 3625 MiB, 100 %, 70 %
