power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.74 W, 6 MiB, 0 %, 0 %
25.73 W, 24 MiB, 0 %, 0 %
69.54 W, 94 MiB, 45 %, 2 %
75.48 W, 94 MiB, 45 %, 2 %
76.54 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.83 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.64 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
76.74 W, 94 MiB, 100 %, 3 %
67.31 W, 17 MiB, 100 %, 3 %
1.6399495601654053
