power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
20.90 W, 19 MiB, 0 %, 0 %
80.83 W, 272 MiB, 0 %, 0 %
112.99 W, 272 MiB, 51 %, 7 %
116.90 W, 272 MiB, 100 %, 16 %
117.65 W, 272 MiB, 100 %, 16 %
117.85 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
117.96 W, 272 MiB, 100 %, 16 %
117.75 W, 272 MiB, 100 %, 16 %
117.85 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
117.85 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.05 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.15 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
117.75 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.05 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.15 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.05 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
117.96 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
117.94 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.25 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.11 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 15 %
117.94 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 15 %
117.94 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 15 %
117.92 W, 272 MiB, 100 %, 16 %
118.11 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.02 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.30 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.30 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 15 %
118.25 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.25 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 15 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
117.94 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.15 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.05 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.34 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.21 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.25 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.31 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.40 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.40 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 15 %
118.31 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.04 W, 272 MiB, 100 %, 16 %
118.30 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.31 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.31 W, 272 MiB, 100 %, 15 %
118.33 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.31 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.40 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 16 %
118.30 W, 272 MiB, 100 %, 16 %
118.30 W, 272 MiB, 100 %, 16 %
118.40 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.14 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.23 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 15 %
118.52 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
118.52 W, 272 MiB, 100 %, 16 %
118.50 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 16 %
118.33 W, 272 MiB, 100 %, 15 %
118.52 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.14 W, 272 MiB, 100 %, 16 %
118.42 W, 272 MiB, 100 %, 15 %
118.42 W, 272 MiB, 100 %, 16 %
118.50 W, 272 MiB, 100 %, 16 %
118.21 W, 272 MiB, 100 %, 15 %
118.50 W, 272 MiB, 100 %, 15 %
118.52 W, 272 MiB, 100 %, 16 %
118.23 W, 272 MiB, 100 %, 16 %
