power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
26.12 W, 80 MiB, 0 %, 0 %
57.62 W, 88 MiB, 5 %, 0 %
61.26 W, 88 MiB, 5 %, 0 %
61.84 W, 88 MiB, 0 %, 0 %
61.84 W, 88 MiB, 0 %, 0 %
62.04 W, 2427 MiB, 0 %, 0 %
62.71 W, 2427 MiB, 0 %, 0 %
71.25 W, 2427 MiB, 0 %, 0 %
126.68 W, 2427 MiB, 81 %, 26 %
131.58 W, 2427 MiB, 81 %, 26 %
131.16 W, 2427 MiB, 100 %, 72 %
134.90 W, 2427 MiB, 99 %, 71 %
127.27 W, 2427 MiB, 99 %, 71 %
134.23 W, 2427 MiB, 99 %, 69 %
133.66 W, 2427 MiB, 99 %, 69 %
131.35 W, 2427 MiB, 100 %, 72 %
135.09 W, 2427 MiB, 99 %, 72 %
133.47 W, 2427 MiB, 99 %, 72 %
134.32 W, 2427 MiB, 99 %, 69 %
133.85 W, 2427 MiB, 99 %, 69 %
131.83 W, 2427 MiB, 100 %, 72 %
134.42 W, 2427 MiB, 100 %, 72 %
133.57 W, 2427 MiB, 99 %, 72 %
134.52 W, 2427 MiB, 99 %, 70 %
134.05 W, 2427 MiB, 99 %, 70 %
132.31 W, 2427 MiB, 99 %, 70 %
135.15 W, 2427 MiB, 99 %, 70 %
131.48 W, 2427 MiB, 100 %, 73 %
133.99 W, 2427 MiB, 99 %, 70 %
133.76 W, 2427 MiB, 99 %, 70 %
131.35 W, 2427 MiB, 99 %, 69 %
135.15 W, 2427 MiB, 99 %, 69 %
133.67 W, 2427 MiB, 100 %, 74 %
134.04 W, 2427 MiB, 100 %, 74 %
133.76 W, 2427 MiB, 99 %, 70 %
130.79 W, 2427 MiB, 99 %, 68 %
134.96 W, 2427 MiB, 99 %, 68 %
133.86 W, 2427 MiB, 100 %, 74 %
133.85 W, 2427 MiB, 100 %, 74 %
134.05 W, 2427 MiB, 99 %, 71 %
130.52 W, 2427 MiB, 99 %, 69 %
135.24 W, 2427 MiB, 99 %, 69 %
133.76 W, 2427 MiB, 100 %, 73 %
133.85 W, 2427 MiB, 100 %, 73 %
134.04 W, 2427 MiB, 99 %, 71 %
130.80 W, 2427 MiB, 99 %, 69 %
134.96 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 100 %, 73 %
133.65 W, 2427 MiB, 100 %, 73 %
134.00 W, 2427 MiB, 99 %, 71 %
129.56 W, 2427 MiB, 99 %, 71 %
135.05 W, 2427 MiB, 99 %, 69 %
133.67 W, 2427 MiB, 100 %, 73 %
133.61 W, 2427 MiB, 100 %, 73 %
134.14 W, 2427 MiB, 99 %, 72 %
129.86 W, 2427 MiB, 99 %, 72 %
135.05 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 100 %, 72 %
133.75 W, 2427 MiB, 100 %, 72 %
134.14 W, 2427 MiB, 99 %, 72 %
129.17 W, 2427 MiB, 99 %, 72 %
134.67 W, 2427 MiB, 99 %, 68 %
133.76 W, 2427 MiB, 99 %, 68 %
132.89 W, 2427 MiB, 100 %, 72 %
134.23 W, 2427 MiB, 99 %, 72 %
127.46 W, 2427 MiB, 99 %, 72 %
134.86 W, 2427 MiB, 99 %, 69 %
133.66 W, 2427 MiB, 99 %, 69 %
132.98 W, 2427 MiB, 100 %, 72 %
134.80 W, 2427 MiB, 99 %, 72 %
127.94 W, 2427 MiB, 99 %, 72 %
134.96 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 99 %, 69 %
133.18 W, 2427 MiB, 100 %, 72 %
134.42 W, 2427 MiB, 99 %, 72 %
128.25 W, 2427 MiB, 99 %, 72 %
134.62 W, 2427 MiB, 99 %, 70 %
134.05 W, 2427 MiB, 99 %, 70 %
132.31 W, 2427 MiB, 99 %, 70 %
134.28 W, 2427 MiB, 99 %, 70 %
133.19 W, 2427 MiB, 100 %, 73 %
134.71 W, 2427 MiB, 99 %, 70 %
134.14 W, 2427 MiB, 99 %, 70 %
132.12 W, 2427 MiB, 99 %, 69 %
135.34 W, 2427 MiB, 99 %, 69 %
133.28 W, 2427 MiB, 100 %, 74 %
134.04 W, 2427 MiB, 99 %, 69 %
134.04 W, 2427 MiB, 99 %, 69 %
130.78 W, 2427 MiB, 99 %, 69 %
135.34 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 100 %, 74 %
134.09 W, 2427 MiB, 100 %, 74 %
134.09 W, 2427 MiB, 99 %, 70 %
130.53 W, 2427 MiB, 99 %, 69 %
135.09 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 100 %, 74 %
133.18 W, 2427 MiB, 100 %, 74 %
134.14 W, 2427 MiB, 99 %, 70 %
130.24 W, 2427 MiB, 99 %, 69 %
135.00 W, 2427 MiB, 99 %, 69 %
133.66 W, 2427 MiB, 100 %, 74 %
133.08 W, 2427 MiB, 100 %, 74 %
134.42 W, 2427 MiB, 99 %, 71 %
127.56 W, 2427 MiB, 99 %, 71 %
134.67 W, 2427 MiB, 99 %, 69 %
133.95 W, 2427 MiB, 100 %, 74 %
132.89 W, 2427 MiB, 100 %, 74 %
135.43 W, 2427 MiB, 99 %, 71 %
128.25 W, 2427 MiB, 99 %, 71 %
134.52 W, 2427 MiB, 99 %, 69 %
134.05 W, 2427 MiB, 100 %, 74 %
130.51 W, 2427 MiB, 100 %, 74 %
135.15 W, 2427 MiB, 99 %, 70 %
