power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
26.41 W, 24 MiB, 1 %, 0 %
58.10 W, 280 MiB, 1 %, 0 %
61.17 W, 280 MiB, 7 %, 0 %
113.37 W, 280 MiB, 7 %, 0 %
101.04 W, 280 MiB, 65 %, 56 %
88.61 W, 280 MiB, 65 %, 56 %
126.14 W, 280 MiB, 45 %, 26 %
85.18 W, 280 MiB, 81 %, 54 %
124.36 W, 280 MiB, 81 %, 54 %
134.97 W, 280 MiB, 81 %, 45 %
136.89 W, 280 MiB, 81 %, 45 %
96.64 W, 280 MiB, 100 %, 59 %
119.86 W, 280 MiB, 62 %, 35 %
134.77 W, 280 MiB, 62 %, 35 %
79.21 W, 280 MiB, 82 %, 56 %
128.22 W, 280 MiB, 82 %, 56 %
123.96 W, 280 MiB, 80 %, 55 %
103.33 W, 280 MiB, 62 %, 38 %
129.85 W, 280 MiB, 62 %, 38 %
91.30 W, 280 MiB, 96 %, 67 %
115.85 W, 280 MiB, 96 %, 67 %
124.26 W, 280 MiB, 67 %, 45 %
92.46 W, 280 MiB, 67 %, 45 %
132.99 W, 280 MiB, 63 %, 36 %
137.85 W, 280 MiB, 100 %, 62 %
76.22 W, 80 MiB, 100 %, 62 %
2.6777760982513428
