power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.42 W, 6 MiB, 0 %, 0 %
26.22 W, 80 MiB, 0 %, 0 %
59.43 W, 592 MiB, 1 %, 0 %
61.75 W, 592 MiB, 1 %, 0 %
61.94 W, 592 MiB, 18 %, 1 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
61.94 W, 592 MiB, 0 %, 0 %
106.38 W, 592 MiB, 0 %, 0 %
129.18 W, 592 MiB, 59 %, 52 %
131.76 W, 592 MiB, 59 %, 52 %
98.92 W, 592 MiB, 100 %, 88 %
69.34 W, 592 MiB, 47 %, 28 %
64.99 W, 592 MiB, 47 %, 28 %
108.03 W, 592 MiB, 16 %, 1 %
130.15 W, 592 MiB, 16 %, 1 %
133.99 W, 592 MiB, 99 %, 76 %
134.43 W, 592 MiB, 100 %, 76 %
80.28 W, 592 MiB, 100 %, 76 %
67.02 W, 592 MiB, 49 %, 17 %
113.76 W, 592 MiB, 49 %, 17 %
134.39 W, 592 MiB, 55 %, 32 %
138.14 W, 592 MiB, 100 %, 60 %
138.62 W, 592 MiB, 100 %, 60 %
138.71 W, 592 MiB, 100 %, 60 %
138.81 W, 592 MiB, 100 %, 60 %
138.81 W, 592 MiB, 100 %, 60 %
118.12 W, 592 MiB, 100 %, 60 %
71.93 W, 592 MiB, 98 %, 51 %
64.15 W, 592 MiB, 18 %, 1 %
127.26 W, 592 MiB, 18 %, 1 %
135.06 W, 592 MiB, 88 %, 61 %
136.40 W, 592 MiB, 88 %, 61 %
136.69 W, 592 MiB, 100 %, 69 %
96.81 W, 592 MiB, 97 %, 57 %
70.58 W, 592 MiB, 97 %, 57 %
91.59 W, 592 MiB, 17 %, 1 %
128.41 W, 592 MiB, 17 %, 1 %
134.86 W, 592 MiB, 91 %, 62 %
135.63 W, 592 MiB, 100 %, 68 %
135.73 W, 592 MiB, 100 %, 68 %
83.73 W, 592 MiB, 97 %, 56 %
67.99 W, 592 MiB, 97 %, 56 %
107.73 W, 592 MiB, 16 %, 1 %
131.76 W, 592 MiB, 16 %, 1 %
135.92 W, 592 MiB, 90 %, 65 %
136.40 W, 592 MiB, 100 %, 72 %
128.70 W, 592 MiB, 100 %, 72 %
71.83 W, 592 MiB, 83 %, 49 %
64.44 W, 592 MiB, 83 %, 49 %
122.95 W, 592 MiB, 25 %, 7 %
130.73 W, 592 MiB, 100 %, 71 %
132.07 W, 592 MiB, 100 %, 71 %
132.36 W, 592 MiB, 100 %, 71 %
73.96 W, 592 MiB, 100 %, 71 %
64.53 W, 592 MiB, 52 %, 21 %
124.60 W, 592 MiB, 56 %, 30 %
137.27 W, 592 MiB, 56 %, 30 %
138.78 W, 592 MiB, 100 %, 61 %
139.16 W, 592 MiB, 100 %, 61 %
139.35 W, 592 MiB, 100 %, 61 %
127.07 W, 592 MiB, 100 %, 61 %
73.76 W, 592 MiB, 99 %, 56 %
64.53 W, 592 MiB, 25 %, 1 %
6.987613916397095
