power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
26.99 W, 114 MiB, 0 %, 0 %
57.61 W, 155 MiB, 1 %, 0 %
61.65 W, 155 MiB, 2 %, 0 %
66.74 W, 155 MiB, 2 %, 0 %
72.20 W, 155 MiB, 35 %, 3 %
70.10 W, 155 MiB, 35 %, 3 %
77.99 W, 155 MiB, 35 %, 3 %
75.97 W, 155 MiB, 29 %, 2 %
80.87 W, 155 MiB, 29 %, 2 %
78.56 W, 155 MiB, 24 %, 2 %
79.71 W, 155 MiB, 24 %, 2 %
75.96 W, 155 MiB, 35 %, 3 %
76.74 W, 155 MiB, 35 %, 3 %
73.65 W, 155 MiB, 35 %, 3 %
74.42 W, 155 MiB, 35 %, 3 %
71.83 W, 155 MiB, 35 %, 3 %
72.42 W, 155 MiB, 27 %, 2 %
70.29 W, 155 MiB, 27 %, 2 %
68.57 W, 155 MiB, 26 %, 2 %
69.05 W, 155 MiB, 35 %, 3 %
67.70 W, 155 MiB, 35 %, 3 %
67.99 W, 155 MiB, 35 %, 3 %
71.74 W, 155 MiB, 35 %, 3 %
69.34 W, 155 MiB, 35 %, 3 %
77.80 W, 155 MiB, 25 %, 1 %
81.55 W, 155 MiB, 25 %, 1 %
80.49 W, 155 MiB, 28 %, 2 %
78.94 W, 155 MiB, 28 %, 2 %
79.91 W, 155 MiB, 35 %, 3 %
76.25 W, 155 MiB, 35 %, 3 %
77.12 W, 155 MiB, 35 %, 3 %
73.94 W, 155 MiB, 34 %, 2 %
74.80 W, 155 MiB, 34 %, 2 %
72.22 W, 155 MiB, 23 %, 2 %
70.12 W, 155 MiB, 23 %, 2 %
70.58 W, 155 MiB, 31 %, 2 %
68.76 W, 155 MiB, 35 %, 3 %
69.15 W, 155 MiB, 35 %, 3 %
67.70 W, 155 MiB, 35 %, 3 %
68.19 W, 155 MiB, 35 %, 3 %
71.26 W, 155 MiB, 31 %, 2 %
69.15 W, 155 MiB, 24 %, 2 %
77.03 W, 155 MiB, 24 %, 2 %
81.46 W, 155 MiB, 33 %, 2 %
80.20 W, 155 MiB, 33 %, 2 %
79.42 W, 155 MiB, 35 %, 3 %
80.49 W, 155 MiB, 35 %, 3 %
76.64 W, 155 MiB, 35 %, 3 %
77.80 W, 155 MiB, 29 %, 2 %
74.42 W, 155 MiB, 29 %, 2 %
71.83 W, 155 MiB, 24 %, 2 %
72.51 W, 155 MiB, 24 %, 2 %
70.31 W, 155 MiB, 35 %, 3 %
70.87 W, 155 MiB, 35 %, 3 %
69.15 W, 155 MiB, 35 %, 3 %
69.54 W, 155 MiB, 35 %, 3 %
67.99 W, 155 MiB, 35 %, 3 %
72.10 W, 155 MiB, 26 %, 2 %
69.73 W, 155 MiB, 27 %, 2 %
77.80 W, 155 MiB, 27 %, 2 %
75.68 W, 155 MiB, 35 %, 3 %
80.58 W, 155 MiB, 35 %, 3 %
79.43 W, 155 MiB, 35 %, 3 %
80.20 W, 155 MiB, 35 %, 3 %
76.45 W, 155 MiB, 35 %, 3 %
77.41 W, 155 MiB, 24 %, 1 %
74.13 W, 155 MiB, 24 %, 1 %
74.90 W, 155 MiB, 30 %, 2 %
72.42 W, 155 MiB, 35 %, 3 %
73.19 W, 155 MiB, 35 %, 3 %
70.77 W, 155 MiB, 35 %, 3 %
68.86 W, 155 MiB, 35 %, 3 %
69.44 W, 155 MiB, 32 %, 2 %
67.89 W, 155 MiB, 32 %, 2 %
