power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 48 MiB, 0 %, 0 %
42.16 W, 371 MiB, 0 %, 0 %
42.45 W, 371 MiB, 24 %, 2 %
42.26 W, 371 MiB, 24 %, 2 %
42.35 W, 371 MiB, 28 %, 2 %
41.96 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 27 %, 2 %
42.54 W, 371 MiB, 28 %, 2 %
42.07 W, 371 MiB, 28 %, 2 %
42.24 W, 371 MiB, 28 %, 2 %
42.55 W, 371 MiB, 35 %, 2 %
42.94 W, 371 MiB, 35 %, 2 %
42.63 W, 371 MiB, 42 %, 3 %
43.23 W, 371 MiB, 42 %, 3 %
42.82 W, 371 MiB, 42 %, 3 %
42.63 W, 371 MiB, 42 %, 3 %
42.75 W, 371 MiB, 42 %, 3 %
43.32 W, 371 MiB, 42 %, 3 %
42.72 W, 371 MiB, 42 %, 3 %
42.84 W, 371 MiB, 43 %, 3 %
42.64 W, 371 MiB, 43 %, 3 %
42.82 W, 371 MiB, 43 %, 3 %
42.44 W, 371 MiB, 42 %, 3 %
43.22 W, 371 MiB, 43 %, 3 %
42.84 W, 371 MiB, 43 %, 3 %
42.63 W, 371 MiB, 43 %, 3 %
42.43 W, 371 MiB, 43 %, 3 %
42.92 W, 371 MiB, 43 %, 3 %
42.84 W, 371 MiB, 44 %, 3 %
42.53 W, 371 MiB, 44 %, 3 %
43.02 W, 371 MiB, 42 %, 3 %
42.84 W, 371 MiB, 42 %, 3 %
42.74 W, 371 MiB, 42 %, 3 %
43.02 W, 371 MiB, 42 %, 3 %
42.53 W, 371 MiB, 42 %, 3 %
42.63 W, 371 MiB, 42 %, 3 %
43.02 W, 371 MiB, 43 %, 3 %
43.13 W, 371 MiB, 43 %, 3 %
42.74 W, 371 MiB, 42 %, 3 %
43.13 W, 371 MiB, 42 %, 3 %
42.74 W, 371 MiB, 43 %, 3 %
43.13 W, 371 MiB, 43 %, 3 %
43.13 W, 371 MiB, 43 %, 3 %
42.53 W, 371 MiB, 43 %, 3 %
43.21 W, 371 MiB, 43 %, 3 %
42.94 W, 371 MiB, 43 %, 3 %
42.73 W, 371 MiB, 42 %, 3 %
42.74 W, 371 MiB, 42 %, 3 %
42.74 W, 371 MiB, 43 %, 3 %
43.12 W, 371 MiB, 43 %, 3 %
42.93 W, 371 MiB, 43 %, 3 %
43.11 W, 371 MiB, 42 %, 3 %
43.13 W, 371 MiB, 42 %, 3 %
42.64 W, 371 MiB, 44 %, 3 %
42.72 W, 371 MiB, 42 %, 3 %
