power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.88 W, 22 MiB, 0 %, 0 %
41.87 W, 55 MiB, 0 %, 0 %
124.59 W, 343 MiB, 0 %, 0 %
125.09 W, 343 MiB, 73 %, 0 %
125.21 W, 343 MiB, 73 %, 0 %
125.17 W, 343 MiB, 100 %, 0 %
125.24 W, 343 MiB, 100 %, 0 %
125.34 W, 343 MiB, 100 %, 0 %
125.26 W, 343 MiB, 100 %, 0 %
125.44 W, 343 MiB, 100 %, 0 %
125.53 W, 343 MiB, 100 %, 0 %
125.65 W, 343 MiB, 100 %, 0 %
125.63 W, 343 MiB, 100 %, 0 %
125.63 W, 343 MiB, 100 %, 0 %
125.63 W, 343 MiB, 100 %, 0 %
125.65 W, 343 MiB, 100 %, 0 %
125.65 W, 343 MiB, 100 %, 0 %
125.63 W, 343 MiB, 100 %, 0 %
125.65 W, 343 MiB, 100 %, 0 %
125.63 W, 343 MiB, 100 %, 0 %
125.65 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.74 W, 343 MiB, 100 %, 0 %
125.84 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.92 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.82 W, 343 MiB, 100 %, 0 %
125.92 W, 343 MiB, 100 %, 0 %
122.60 W, 343 MiB, 100 %, 0 %
90.50 W, 343 MiB, 100 %, 0 %
82.04 W, 343 MiB, 100 %, 0 %
82.04 W, 343 MiB, 100 %, 0 %
81.85 W, 343 MiB, 100 %, 0 %
80.97 W, 343 MiB, 100 %, 0 %
80.97 W, 343 MiB, 100 %, 0 %
80.97 W, 343 MiB, 100 %, 0 %
80.59 W, 343 MiB, 100 %, 0 %
4.128349542617798
