time,power,memory Used,u_gpu,u_memory
0.0,41.01,22.0,0.0,0.0
0.09695303440093994,41.0,55.0,0.0,0.0
0.2908591032028198,41.01,22.0,0.0,0.0
0.38781213760375977,41.0,55.0,0.0,0.0
0.4847651720046997,41.01,22.0,0.0,0.0
0.5817182064056396,41.0,55.0,0.0,0.0
0.6786712408065796,41.01,22.0,0.0,0.0
0.7756242752075195,41.0,55.0,0.0,0.0
0.8725773096084595,41.01,22.0,0.0,0.0
0.9695303440093994,41.0,55.0,0.0,0.0
1.0664833784103394,41.01,22.0,0.0,0.0
1.1634364128112793,41.0,55.0,0.0,0.0
1.2603894472122192,41.01,22.0,0.0,0.0
1.3573424816131592,41.0,55.0,0.0,0.0
1.4542955160140991,41.01,22.0,0.0,0.0
1.551248550415039,41.0,55.0,0.0,0.0
1.648201584815979,41.01,22.0,0.0,0.0
1.745154619216919,41.0,55.0,0.0,0.0
1.8421076536178589,41.01,22.0,0.0,0.0
1.9390606880187988,41.0,55.0,0.0,0.0
2.0360137224197388,41.01,22.0,0.0,0.0
2.1329667568206787,41.0,55.0,0.0,0.0
2.2299197912216187,41.01,22.0,0.0,0.0
2.3268728256225586,41.0,55.0,0.0,0.0
2.4238258600234985,41.01,22.0,0.0,0.0
2.5207788944244385,41.0,55.0,0.0,0.0
2.6177319288253784,41.01,22.0,0.0,0.0
2.7146849632263184,41.0,55.0,0.0,0.0
2.8116379976272583,41.01,22.0,0.0,0.0
2.9085910320281982,41.0,55.0,0.0,0.0
3.005544066429138,41.01,22.0,0.0,0.0
3.102497100830078,41.0,55.0,0.0,0.0
3.199450135231018,41.01,22.0,0.0,0.0
3.296403169631958,41.0,55.0,0.0,0.0
3.393356204032898,41.01,22.0,0.0,0.0
3.490309238433838,41.0,55.0,0.0,0.0
3.587262272834778,41.01,22.0,0.0,0.0
3.6842153072357178,41.0,55.0,0.0,0.0
3.7811683416366577,41.01,22.0,0.0,0.0
3.8781213760375977,41.0,55.0,0.0,0.0
3.9750744104385376,41.01,22.0,0.0,0.0
4.0720274448394775,41.0,55.0,0.0,0.0
4.1689804792404175,41.01,22.0,0.0,0.0
4.265933513641357,41.0,55.0,0.0,0.0
4.362886548042297,41.01,22.0,0.0,0.0
4.459839582443237,41.0,55.0,0.0,0.0
4.556792616844177,41.01,22.0,0.0,0.0
4.653745651245117,41.0,55.0,0.0,0.0
4.750698685646057,41.01,22.0,0.0,0.0
4.847651720046997,41.0,55.0,0.0,0.0
4.944604754447937,41.01,22.0,0.0,0.0
5.041557788848877,41.0,55.0,0.0,0.0
5.138510823249817,41.01,22.0,0.0,0.0
5.235463857650757,41.0,55.0,0.0,0.0
5.332416892051697,41.01,22.0,0.0,0.0
5.429369926452637,41.0,55.0,0.0,0.0
5.526322960853577,41.01,22.0,0.0,0.0
5.623275995254517,41.0,55.0,0.0,0.0
5.7202290296554565,41.01,22.0,0.0,0.0
5.8171820640563965,41.0,55.0,0.0,0.0
5.914135098457336,41.01,22.0,0.0,0.0
6.011088132858276,41.0,55.0,0.0,0.0
6.108041167259216,41.01,22.0,0.0,0.0
6.204994201660156,41.0,55.0,0.0,0.0
6.301947236061096,41.01,22.0,0.0,0.0
6.398900270462036,41.0,55.0,0.0,0.0
6.495853304862976,41.01,22.0,0.0,0.0
6.592806339263916,41.0,55.0,0.0,0.0
6.689759373664856,41.01,22.0,0.0,0.0
6.786712408065796,41.0,55.0,0.0,0.0
6.883665442466736,41.01,22.0,0.0,0.0
6.980618476867676,41.0,55.0,0.0,0.0
7.077571511268616,41.01,22.0,0.0,0.0
7.174524545669556,41.0,55.0,0.0,0.0
7.271477580070496,41.01,22.0,0.0,0.0
7.3684306144714355,41.0,55.0,0.0,0.0
7.4653836488723755,41.01,22.0,0.0,0.0
7.562336683273315,41.0,55.0,0.0,0.0
7.659289717674255,41.01,22.0,0.0,0.0
7.756242752075195,41.0,55.0,0.0,0.0
7.853195786476135,41.01,22.0,0.0,0.0
7.950148820877075,41.0,55.0,0.0,0.0
8.047101855278015,41.01,22.0,0.0,0.0
8.144054889678955,41.0,55.0,0.0,0.0
8.241007924079895,41.01,22.0,0.0,0.0
8.337960958480835,41.0,55.0,0.0,0.0
8.434913992881775,41.01,22.0,0.0,0.0
8.531867027282715,41.0,55.0,0.0,0.0
8.628820061683655,41.01,22.0,0.0,0.0
8.725773096084595,41.0,55.0,0.0,0.0
8.822726130485535,41.01,22.0,0.0,0.0
8.919679164886475,41.0,55.0,0.0,0.0
9.016632199287415,41.01,22.0,0.0,0.0
9.113585233688354,41.0,55.0,0.0,0.0
9.210538268089294,41.01,22.0,0.0,0.0
9.307491302490234,41.0,55.0,0.0,0.0
9.404444336891174,41.01,22.0,0.0,0.0
9.501397371292114,41.0,55.0,0.0,0.0
9.598350405693054,41.01,22.0,0.0,0.0
9.695303440093994,41.0,55.0,0.0,0.0
9.792256474494934,41.01,22.0,0.0,0.0
9.889209508895874,41.0,55.0,0.0,0.0
9.986162543296814,41.01,22.0,0.0,0.0
10.083115577697754,41.0,55.0,0.0,0.0
10.180068612098694,41.01,22.0,0.0,0.0
10.277021646499634,41.0,55.0,0.0,0.0
10.373974680900574,41.01,22.0,0.0,0.0
10.470927715301514,41.0,55.0,0.0,0.0
10.567880749702454,41.01,22.0,0.0,0.0
10.664833784103394,41.0,55.0,0.0,0.0
10.761786818504333,41.01,22.0,0.0,0.0
10.858739852905273,41.0,55.0,0.0,0.0
10.955692887306213,41.01,22.0,0.0,0.0
11.052645921707153,41.0,55.0,0.0,0.0
11.149598956108093,41.01,22.0,0.0,0.0
11.246551990509033,41.0,55.0,0.0,0.0
11.343505024909973,41.01,22.0,0.0,0.0
11.440458059310913,41.0,55.0,0.0,0.0
11.537411093711853,41.01,22.0,0.0,0.0
11.634364128112793,41.0,55.0,0.0,0.0
11.731317162513733,41.01,22.0,0.0,0.0
11.828270196914673,41.0,55.0,0.0,0.0
11.925223231315613,41.01,22.0,0.0,0.0
12.022176265716553,41.0,55.0,0.0,0.0
12.119129300117493,41.01,22.0,0.0,0.0
12.216082334518433,41.0,55.0,0.0,0.0
12.313035368919373,41.01,22.0,0.0,0.0
12.409988403320312,41.0,55.0,0.0,0.0
12.506941437721252,41.01,22.0,0.0,0.0
12.603894472122192,41.0,55.0,0.0,0.0
12.700847506523132,41.01,22.0,0.0,0.0
12.797800540924072,41.0,55.0,0.0,0.0
12.894753575325012,41.01,22.0,0.0,0.0
12.991706609725952,41.0,55.0,0.0,0.0
13.088659644126892,41.01,22.0,0.0,0.0
13.185612678527832,41.0,55.0,0.0,0.0
13.282565712928772,41.01,22.0,0.0,0.0
13.379518747329712,41.0,55.0,0.0,0.0
