power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.30 W, 22 MiB, 0 %, 0 %
41.29 W, 53 MiB, 0 %, 0 %
48.55 W, 631 MiB, 0 %, 0 %
48.65 W, 631 MiB, 70 %, 1 %
48.74 W, 631 MiB, 70 %, 1 %
48.74 W, 631 MiB, 100 %, 0 %
48.65 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.65 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.84 W, 631 MiB, 100 %, 0 %
48.74 W, 631 MiB, 100 %, 0 %
