power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.01 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
41.00 W, 22 MiB, 0 %, 0 %
40.90 W, 46 MiB, 0 %, 0 %
71.53 W, 353 MiB, 0 %, 0 %
43.43 W, 34 MiB, 28 %, 0 %
3.6545488834381104
