power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
42.46 W, 22 MiB, 0 %, 0 %
42.55 W, 55 MiB, 0 %, 0 %
174.24 W, 343 MiB, 0 %, 0 %
176.55 W, 343 MiB, 72 %, 63 %
176.74 W, 343 MiB, 72 %, 63 %
176.45 W, 343 MiB, 100 %, 91 %
175.69 W, 343 MiB, 100 %, 91 %
177.13 W, 343 MiB, 100 %, 91 %
177.51 W, 343 MiB, 100 %, 91 %
177.80 W, 343 MiB, 100 %, 91 %
176.65 W, 343 MiB, 100 %, 91 %
177.22 W, 343 MiB, 100 %, 91 %
176.74 W, 343 MiB, 100 %, 91 %
178.47 W, 343 MiB, 100 %, 91 %
177.61 W, 343 MiB, 100 %, 91 %
178.09 W, 343 MiB, 100 %, 91 %
178.28 W, 343 MiB, 100 %, 91 %
178.09 W, 343 MiB, 100 %, 91 %
177.13 W, 343 MiB, 100 %, 91 %
176.84 W, 343 MiB, 100 %, 91 %
177.90 W, 343 MiB, 100 %, 91 %
178.57 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.18 W, 343 MiB, 100 %, 91 %
177.90 W, 343 MiB, 100 %, 91 %
177.90 W, 343 MiB, 100 %, 91 %
173.63 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
177.71 W, 343 MiB, 100 %, 91 %
177.80 W, 343 MiB, 100 %, 91 %
177.70 W, 343 MiB, 100 %, 91 %
176.46 W, 343 MiB, 100 %, 91 %
177.99 W, 343 MiB, 100 %, 91 %
178.28 W, 343 MiB, 100 %, 91 %
177.99 W, 343 MiB, 100 %, 91 %
177.80 W, 343 MiB, 100 %, 91 %
177.42 W, 343 MiB, 100 %, 91 %
177.80 W, 343 MiB, 100 %, 91 %
175.49 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.28 W, 343 MiB, 100 %, 91 %
178.66 W, 343 MiB, 100 %, 91 %
178.86 W, 343 MiB, 100 %, 91 %
177.71 W, 343 MiB, 100 %, 91 %
176.46 W, 343 MiB, 100 %, 91 %
178.28 W, 343 MiB, 100 %, 91 %
178.76 W, 343 MiB, 100 %, 91 %
178.28 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.82 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
176.36 W, 343 MiB, 100 %, 91 %
179.24 W, 343 MiB, 100 %, 91 %
179.24 W, 343 MiB, 100 %, 91 %
178.18 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.54 W, 343 MiB, 100 %, 91 %
177.99 W, 343 MiB, 100 %, 91 %
178.86 W, 343 MiB, 100 %, 91 %
179.05 W, 343 MiB, 100 %, 91 %
179.34 W, 343 MiB, 100 %, 91 %
178.86 W, 343 MiB, 100 %, 91 %
178.66 W, 343 MiB, 100 %, 91 %
178.38 W, 343 MiB, 100 %, 91 %
178.73 W, 343 MiB, 100 %, 91 %
181.62 W, 343 MiB, 100 %, 91 %
182.29 W, 343 MiB, 100 %, 91 %
181.93 W, 343 MiB, 100 %, 91 %
179.69 W, 343 MiB, 100 %, 90 %
181.91 W, 343 MiB, 100 %, 90 %
181.16 W, 343 MiB, 100 %, 91 %
182.93 W, 343 MiB, 100 %, 91 %
181.91 W, 343 MiB, 100 %, 90 %
182.29 W, 343 MiB, 100 %, 91 %
182.12 W, 343 MiB, 100 %, 91 %
181.84 W, 343 MiB, 100 %, 91 %
182.12 W, 343 MiB, 100 %, 91 %
179.08 W, 343 MiB, 100 %, 90 %
182.48 W, 343 MiB, 100 %, 91 %
182.41 W, 343 MiB, 100 %, 91 %
182.48 W, 343 MiB, 100 %, 91 %
182.12 W, 343 MiB, 100 %, 91 %
182.39 W, 343 MiB, 100 %, 91 %
