power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.71 W, 22 MiB, 0 %, 0 %
40.91 W, 55 MiB, 0 %, 0 %
97.32 W, 625 MiB, 0 %, 0 %
98.66 W, 625 MiB, 70 %, 53 %
96.61 W, 625 MiB, 70 %, 53 %
98.46 W, 625 MiB, 99 %, 77 %
97.69 W, 625 MiB, 99 %, 77 %
99.62 W, 625 MiB, 99 %, 77 %
97.89 W, 625 MiB, 99 %, 77 %
98.85 W, 625 MiB, 99 %, 77 %
97.60 W, 625 MiB, 99 %, 77 %
99.40 W, 625 MiB, 99 %, 77 %
99.62 W, 625 MiB, 99 %, 77 %
97.89 W, 625 MiB, 99 %, 77 %
99.53 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.37 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
97.13 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
98.43 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
99.62 W, 625 MiB, 99 %, 77 %
97.98 W, 625 MiB, 99 %, 77 %
99.53 W, 625 MiB, 99 %, 77 %
98.75 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.84 W, 625 MiB, 99 %, 77 %
96.89 W, 625 MiB, 99 %, 77 %
99.59 W, 625 MiB, 99 %, 77 %
98.08 W, 625 MiB, 99 %, 77 %
99.72 W, 625 MiB, 99 %, 77 %
96.98 W, 625 MiB, 99 %, 77 %
97.60 W, 625 MiB, 99 %, 77 %
99.72 W, 625 MiB, 99 %, 77 %
97.89 W, 625 MiB, 99 %, 77 %
99.72 W, 625 MiB, 99 %, 77 %
98.62 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.27 W, 625 MiB, 99 %, 77 %
97.97 W, 625 MiB, 99 %, 77 %
99.62 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
98.93 W, 625 MiB, 99 %, 77 %
97.19 W, 625 MiB, 99 %, 77 %
99.21 W, 625 MiB, 99 %, 77 %
97.98 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
98.95 W, 625 MiB, 99 %, 77 %
97.00 W, 625 MiB, 99 %, 77 %
99.59 W, 625 MiB, 99 %, 77 %
98.18 W, 625 MiB, 99 %, 77 %
99.58 W, 625 MiB, 99 %, 77 %
97.77 W, 625 MiB, 99 %, 77 %
97.98 W, 625 MiB, 99 %, 77 %
99.72 W, 625 MiB, 99 %, 77 %
98.46 W, 625 MiB, 99 %, 77 %
99.81 W, 625 MiB, 99 %, 77 %
