power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.71 W, 22 MiB, 0 %, 0 %
40.71 W, 55 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 3 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
40.71 W, 341 MiB, 0 %, 0 %
165.60 W, 369 MiB, 0 %, 0 %
167.24 W, 369 MiB, 56 %, 37 %
169.65 W, 369 MiB, 100 %, 67 %
169.65 W, 369 MiB, 100 %, 67 %
96.07 W, 369 MiB, 100 %, 67 %
41.69 W, 369 MiB, 100 %, 67 %
41.59 W, 369 MiB, 23 %, 15 %
41.59 W, 369 MiB, 0 %, 0 %
41.49 W, 369 MiB, 0 %, 0 %
41.39 W, 369 MiB, 0 %, 0 %
41.39 W, 369 MiB, 0 %, 0 %
41.40 W, 369 MiB, 0 %, 0 %
41.39 W, 369 MiB, 0 %, 0 %
2.3474833965301514
