power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.75 W, 22 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.64 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.64 W, 34 MiB, 0 %, 0 %
39.74 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.64 W, 34 MiB, 0 %, 0 %
39.74 W, 48 MiB, 0 %, 0 %
40.52 W, 1541 MiB, 0 %, 0 %
52.24 W, 1541 MiB, 50 %, 27 %
40.33 W, 1541 MiB, 50 %, 27 %
2.2438488006591797
