power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 46 MiB, 0 %, 0 %
39.94 W, 341 MiB, 8 %, 2 %
35.29 W, 341 MiB, 8 %, 2 %
35.29 W, 341 MiB, 1 %, 0 %
35.29 W, 341 MiB, 1 %, 0 %
35.10 W, 341 MiB, 0 %, 0 %
0.8214190006256104
