power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
25.10 W, 22 MiB, 0 %, 0 %
25.10 W, 48 MiB, 0 %, 0 %
134.72 W, 447 MiB, 1 %, 0 %
158.51 W, 447 MiB, 79 %, 27 %
167.92 W, 447 MiB, 79 %, 27 %
167.87 W, 447 MiB, 100 %, 37 %
170.65 W, 447 MiB, 100 %, 37 %
171.37 W, 447 MiB, 100 %, 37 %
171.13 W, 447 MiB, 100 %, 37 %
168.31 W, 447 MiB, 100 %, 37 %
171.75 W, 447 MiB, 100 %, 37 %
171.42 W, 447 MiB, 100 %, 37 %
170.92 W, 447 MiB, 100 %, 37 %
170.98 W, 447 MiB, 100 %, 37 %
171.49 W, 447 MiB, 100 %, 37 %
171.49 W, 447 MiB, 100 %, 37 %
171.69 W, 447 MiB, 100 %, 37 %
171.66 W, 447 MiB, 100 %, 37 %
171.42 W, 447 MiB, 100 %, 37 %
171.11 W, 447 MiB, 100 %, 37 %
171.17 W, 447 MiB, 100 %, 37 %
171.59 W, 447 MiB, 100 %, 37 %
171.69 W, 447 MiB, 100 %, 37 %
171.23 W, 447 MiB, 100 %, 37 %
172.17 W, 447 MiB, 100 %, 37 %
171.90 W, 447 MiB, 100 %, 37 %
171.49 W, 447 MiB, 100 %, 37 %
171.36 W, 447 MiB, 100 %, 37 %
171.98 W, 447 MiB, 100 %, 37 %
171.98 W, 447 MiB, 100 %, 37 %
171.42 W, 447 MiB, 100 %, 37 %
171.21 W, 447 MiB, 100 %, 37 %
171.81 W, 447 MiB, 100 %, 37 %
171.49 W, 447 MiB, 100 %, 37 %
171.42 W, 447 MiB, 100 %, 37 %
172.07 W, 447 MiB, 100 %, 37 %
171.98 W, 447 MiB, 100 %, 37 %
171.40 W, 447 MiB, 100 %, 37 %
171.11 W, 447 MiB, 100 %, 37 %
172.00 W, 447 MiB, 100 %, 37 %
171.69 W, 447 MiB, 100 %, 37 %
171.49 W, 447 MiB, 100 %, 37 %
172.17 W, 447 MiB, 100 %, 37 %
172.09 W, 447 MiB, 100 %, 37 %
171.62 W, 447 MiB, 100 %, 37 %
171.40 W, 447 MiB, 100 %, 37 %
172.07 W, 447 MiB, 100 %, 37 %
47.71 W, 447 MiB, 95 %, 35 %
4.898783445358276
