power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.23 W, 22 MiB, 0 %, 0 %
40.32 W, 22 MiB, 0 %, 0 %
40.32 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.32 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.32 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.23 W, 22 MiB, 0 %, 0 %
40.32 W, 51 MiB, 0 %, 0 %
76.08 W, 413 MiB, 0 %, 0 %
74.24 W, 413 MiB, 53 %, 6 %
72.50 W, 413 MiB, 99 %, 12 %
70.37 W, 413 MiB, 99 %, 12 %
68.66 W, 413 MiB, 99 %, 10 %
66.63 W, 413 MiB, 99 %, 10 %
65.18 W, 413 MiB, 99 %, 9 %
63.24 W, 413 MiB, 99 %, 8 %
62.18 W, 413 MiB, 99 %, 8 %
60.34 W, 413 MiB, 99 %, 7 %
59.29 W, 413 MiB, 99 %, 6 %
57.54 W, 413 MiB, 99 %, 6 %
56.68 W, 413 MiB, 99 %, 5 %
55.13 W, 413 MiB, 99 %, 5 %
54.47 W, 413 MiB, 99 %, 4 %
53.19 W, 413 MiB, 99 %, 3 %
52.24 W, 413 MiB, 99 %, 3 %
51.08 W, 413 MiB, 99 %, 2 %
49.81 W, 413 MiB, 99 %, 2 %
49.23 W, 413 MiB, 99 %, 1 %
48.65 W, 413 MiB, 99 %, 1 %
48.07 W, 413 MiB, 99 %, 1 %
47.68 W, 413 MiB, 99 %, 0 %
47.30 W, 413 MiB, 99 %, 0 %
47.19 W, 413 MiB, 99 %, 0 %
46.81 W, 413 MiB, 99 %, 0 %
46.72 W, 413 MiB, 99 %, 0 %
46.52 W, 413 MiB, 99 %, 0 %
41.88 W, 26 MiB, 81 %, 0 %
4.347715854644775
