power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.43 W, 22 MiB, 0 %, 0 %
40.42 W, 34 MiB, 0 %, 0 %
40.42 W, 34 MiB, 0 %, 0 %
40.42 W, 34 MiB, 0 %, 0 %
40.42 W, 34 MiB, 0 %, 0 %
40.42 W, 34 MiB, 0 %, 0 %
40.52 W, 57 MiB, 0 %, 0 %
60.74 W, 597 MiB, 20 %, 13 %
140.97 W, 597 MiB, 20 %, 13 %
84.56 W, 597 MiB, 64 %, 56 %
85.61 W, 597 MiB, 75 %, 69 %
173.96 W, 597 MiB, 75 %, 69 %
120.94 W, 597 MiB, 70 %, 61 %
141.55 W, 597 MiB, 70 %, 61 %
152.15 W, 597 MiB, 80 %, 78 %
158.43 W, 597 MiB, 79 %, 77 %
161.38 W, 597 MiB, 79 %, 77 %
163.40 W, 597 MiB, 84 %, 85 %
164.33 W, 597 MiB, 84 %, 85 %
164.81 W, 597 MiB, 85 %, 87 %
2.0434322357177734
