power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
27.04 W, 48 MiB, 0 %, 0 %
83.54 W, 509 MiB, 3 %, 0 %
85.38 W, 509 MiB, 3 %, 0 %
92.20 W, 509 MiB, 96 %, 76 %
91.82 W, 509 MiB, 98 %, 72 %
92.68 W, 509 MiB, 98 %, 72 %
93.16 W, 509 MiB, 98 %, 72 %
93.58 W, 509 MiB, 98 %, 72 %
93.68 W, 509 MiB, 98 %, 72 %
93.65 W, 509 MiB, 98 %, 72 %
93.65 W, 509 MiB, 98 %, 72 %
93.74 W, 509 MiB, 98 %, 72 %
93.29 W, 509 MiB, 98 %, 72 %
93.77 W, 509 MiB, 98 %, 72 %
93.78 W, 509 MiB, 98 %, 72 %
93.68 W, 509 MiB, 98 %, 72 %
93.78 W, 509 MiB, 98 %, 72 %
93.48 W, 509 MiB, 98 %, 72 %
92.71 W, 509 MiB, 98 %, 72 %
92.97 W, 509 MiB, 98 %, 72 %
93.26 W, 509 MiB, 98 %, 72 %
93.16 W, 509 MiB, 98 %, 72 %
93.39 W, 509 MiB, 98 %, 72 %
93.40 W, 509 MiB, 98 %, 72 %
93.03 W, 509 MiB, 98 %, 72 %
92.97 W, 509 MiB, 98 %, 72 %
92.58 W, 509 MiB, 98 %, 72 %
93.07 W, 509 MiB, 98 %, 72 %
93.21 W, 509 MiB, 98 %, 72 %
93.08 W, 509 MiB, 98 %, 72 %
92.61 W, 509 MiB, 98 %, 72 %
93.65 W, 509 MiB, 98 %, 72 %
93.74 W, 509 MiB, 98 %, 72 %
94.16 W, 509 MiB, 98 %, 72 %
92.60 W, 509 MiB, 98 %, 72 %
92.89 W, 509 MiB, 98 %, 72 %
92.97 W, 509 MiB, 98 %, 72 %
93.65 W, 509 MiB, 98 %, 72 %
93.87 W, 509 MiB, 98 %, 72 %
62.87 W, 341 MiB, 98 %, 72 %
4.173996448516846
