power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
40.03 W, 48 MiB, 0 %, 0 %
72.79 W, 373 MiB, 9 %, 1 %
67.68 W, 373 MiB, 9 %, 1 %
62.29 W, 373 MiB, 97 %, 11 %
57.08 W, 373 MiB, 97 %, 11 %
52.62 W, 373 MiB, 97 %, 6 %
49.33 W, 373 MiB, 97 %, 1 %
47.87 W, 373 MiB, 97 %, 1 %
46.81 W, 373 MiB, 97 %, 0 %
41.98 W, 26 MiB, 79 %, 0 %
1.5649011135101318
