power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.51 W, 46 MiB, 0 %, 0 %
47.48 W, 417 MiB, 1 %, 0 %
53.19 W, 417 MiB, 1 %, 0 %
59.29 W, 417 MiB, 84 %, 6 %
58.42 W, 417 MiB, 100 %, 7 %
58.81 W, 417 MiB, 100 %, 7 %
58.71 W, 417 MiB, 100 %, 6 %
58.51 W, 417 MiB, 100 %, 6 %
58.61 W, 417 MiB, 100 %, 6 %
59.19 W, 417 MiB, 100 %, 6 %
59.10 W, 417 MiB, 100 %, 6 %
58.61 W, 417 MiB, 100 %, 7 %
57.83 W, 417 MiB, 100 %, 7 %
57.83 W, 417 MiB, 100 %, 7 %
57.54 W, 417 MiB, 100 %, 7 %
56.96 W, 417 MiB, 100 %, 7 %
56.58 W, 417 MiB, 100 %, 7 %
56.20 W, 417 MiB, 100 %, 7 %
55.81 W, 417 MiB, 100 %, 7 %
55.13 W, 417 MiB, 100 %, 7 %
54.84 W, 417 MiB, 100 %, 6 %
54.46 W, 417 MiB, 100 %, 6 %
53.87 W, 417 MiB, 100 %, 6 %
53.21 W, 417 MiB, 100 %, 6 %
52.92 W, 417 MiB, 100 %, 5 %
52.53 W, 417 MiB, 100 %, 5 %
51.85 W, 417 MiB, 100 %, 5 %
51.17 W, 417 MiB, 100 %, 5 %
50.69 W, 417 MiB, 100 %, 5 %
50.30 W, 417 MiB, 100 %, 5 %
49.62 W, 417 MiB, 100 %, 4 %
49.42 W, 417 MiB, 100 %, 4 %
48.94 W, 417 MiB, 100 %, 4 %
48.36 W, 417 MiB, 100 %, 4 %
47.68 W, 417 MiB, 100 %, 4 %
47.19 W, 417 MiB, 100 %, 3 %
46.53 W, 417 MiB, 100 %, 3 %
45.77 W, 417 MiB, 100 %, 3 %
45.36 W, 417 MiB, 100 %, 2 %
45.08 W, 417 MiB, 100 %, 2 %
44.40 W, 417 MiB, 100 %, 2 %
43.73 W, 417 MiB, 100 %, 2 %
42.75 W, 417 MiB, 100 %, 2 %
42.17 W, 417 MiB, 100 %, 1 %
41.39 W, 417 MiB, 100 %, 1 %
4.746666669845581
