power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
25.78 W, 48 MiB, 0 %, 0 %
91.18 W, 393 MiB, 24 %, 2 %
93.84 W, 393 MiB, 24 %, 2 %
107.55 W, 393 MiB, 99 %, 11 %
109.66 W, 393 MiB, 99 %, 11 %
108.13 W, 393 MiB, 99 %, 11 %
110.72 W, 393 MiB, 99 %, 11 %
110.14 W, 393 MiB, 99 %, 11 %
112.37 W, 393 MiB, 99 %, 11 %
111.98 W, 393 MiB, 99 %, 11 %
112.27 W, 393 MiB, 99 %, 11 %
112.17 W, 393 MiB, 99 %, 11 %
113.14 W, 393 MiB, 99 %, 11 %
112.75 W, 393 MiB, 99 %, 11 %
112.62 W, 393 MiB, 99 %, 11 %
112.27 W, 393 MiB, 99 %, 11 %
111.98 W, 393 MiB, 99 %, 11 %
111.98 W, 393 MiB, 99 %, 11 %
112.37 W, 393 MiB, 99 %, 11 %
113.14 W, 393 MiB, 99 %, 11 %
113.20 W, 393 MiB, 99 %, 11 %
113.14 W, 393 MiB, 99 %, 11 %
112.85 W, 393 MiB, 99 %, 11 %
112.33 W, 393 MiB, 99 %, 11 %
112.56 W, 393 MiB, 99 %, 11 %
112.75 W, 393 MiB, 99 %, 11 %
113.10 W, 393 MiB, 99 %, 11 %
112.75 W, 393 MiB, 99 %, 11 %
112.42 W, 393 MiB, 99 %, 11 %
112.46 W, 393 MiB, 99 %, 11 %
112.95 W, 393 MiB, 99 %, 11 %
113.04 W, 393 MiB, 99 %, 11 %
113.10 W, 393 MiB, 99 %, 11 %
112.37 W, 393 MiB, 99 %, 11 %
113.24 W, 393 MiB, 99 %, 11 %
113.04 W, 393 MiB, 99 %, 11 %
113.24 W, 393 MiB, 99 %, 11 %
113.08 W, 393 MiB, 99 %, 11 %
113.43 W, 393 MiB, 99 %, 11 %
113.14 W, 393 MiB, 99 %, 11 %
113.53 W, 393 MiB, 99 %, 11 %
113.66 W, 393 MiB, 99 %, 11 %
113.10 W, 393 MiB, 99 %, 11 %
113.33 W, 393 MiB, 99 %, 11 %
113.20 W, 393 MiB, 99 %, 11 %
113.39 W, 393 MiB, 99 %, 11 %
113.14 W, 393 MiB, 99 %, 11 %
113.33 W, 393 MiB, 99 %, 11 %
112.83 W, 393 MiB, 99 %, 11 %
113.41 W, 393 MiB, 99 %, 11 %
113.82 W, 393 MiB, 99 %, 11 %
113.99 W, 393 MiB, 99 %, 11 %
113.43 W, 393 MiB, 99 %, 11 %
113.24 W, 393 MiB, 99 %, 11 %
110.24 W, 393 MiB, 99 %, 11 %
111.30 W, 393 MiB, 99 %, 11 %
112.95 W, 393 MiB, 99 %, 11 %
5.944582462310791
