power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.32 W, 22 MiB, 0 %, 0 %
40.32 W, 51 MiB, 0 %, 0 %
40.33 W, 723 MiB, 3 %, 0 %
49.70 W, 723 MiB, 3 %, 0 %
65.26 W, 723 MiB, 18 %, 2 %
41.01 W, 723 MiB, 82 %, 13 %
40.32 W, 723 MiB, 82 %, 13 %
40.32 W, 723 MiB, 4 %, 0 %
71.42 W, 723 MiB, 44 %, 11 %
40.42 W, 723 MiB, 44 %, 11 %
40.32 W, 723 MiB, 15 %, 2 %
43.04 W, 723 MiB, 15 %, 2 %
40.42 W, 723 MiB, 44 %, 15 %
49.81 W, 723 MiB, 20 %, 15 %
40.42 W, 723 MiB, 20 %, 15 %
43.61 W, 723 MiB, 15 %, 6 %
90.13 W, 723 MiB, 15 %, 6 %
40.42 W, 723 MiB, 31 %, 19 %
48.65 W, 723 MiB, 35 %, 13 %
40.52 W, 723 MiB, 35 %, 13 %
74.79 W, 723 MiB, 17 %, 3 %
40.42 W, 723 MiB, 38 %, 12 %
69.00 W, 723 MiB, 38 %, 12 %
40.52 W, 723 MiB, 26 %, 13 %
48.16 W, 723 MiB, 26 %, 13 %
79.70 W, 723 MiB, 24 %, 14 %
40.32 W, 723 MiB, 21 %, 12 %
41.01 W, 723 MiB, 21 %, 12 %
40.62 W, 320 MiB, 23 %, 15 %
2.910886287689209
