power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.32 W, 22 MiB, 0 %, 0 %
40.32 W, 53 MiB, 0 %, 0 %
45.18 W, 341 MiB, 36 %, 0 %
44.70 W, 341 MiB, 36 %, 0 %
44.31 W, 341 MiB, 100 %, 0 %
44.02 W, 341 MiB, 100 %, 0 %
43.53 W, 341 MiB, 100 %, 0 %
43.43 W, 341 MiB, 100 %, 0 %
43.14 W, 341 MiB, 100 %, 0 %
44.21 W, 341 MiB, 100 %, 0 %
45.07 W, 341 MiB, 100 %, 0 %
47.10 W, 341 MiB, 100 %, 0 %
48.65 W, 341 MiB, 100 %, 0 %
50.10 W, 341 MiB, 100 %, 0 %
51.95 W, 341 MiB, 100 %, 0 %
52.53 W, 341 MiB, 100 %, 0 %
50.59 W, 341 MiB, 100 %, 0 %
49.81 W, 341 MiB, 100 %, 0 %
49.04 W, 341 MiB, 100 %, 0 %
47.97 W, 341 MiB, 100 %, 0 %
47.19 W, 341 MiB, 100 %, 0 %
46.73 W, 341 MiB, 100 %, 0 %
45.96 W, 341 MiB, 100 %, 0 %
44.60 W, 341 MiB, 100 %, 0 %
44.40 W, 341 MiB, 100 %, 0 %
43.92 W, 341 MiB, 100 %, 0 %
43.53 W, 341 MiB, 100 %, 0 %
43.34 W, 341 MiB, 100 %, 0 %
42.95 W, 341 MiB, 100 %, 0 %
43.24 W, 341 MiB, 100 %, 0 %
46.91 W, 341 MiB, 100 %, 0 %
48.55 W, 341 MiB, 100 %, 0 %
49.91 W, 341 MiB, 100 %, 0 %
51.85 W, 341 MiB, 100 %, 0 %
52.44 W, 341 MiB, 100 %, 0 %
3.5713653564453125
