power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
25.88 W, 50 MiB, 0 %, 0 %
50.01 W, 395 MiB, 4 %, 0 %
47.78 W, 395 MiB, 4 %, 0 %
48.07 W, 395 MiB, 28 %, 2 %
36.36 W, 395 MiB, 29 %, 2 %
36.36 W, 395 MiB, 29 %, 2 %
36.27 W, 395 MiB, 0 %, 0 %
36.27 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.27 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.36 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.27 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.27 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.27 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.16 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.26 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
36.17 W, 395 MiB, 0 %, 0 %
37.13 W, 34 MiB, 0 %, 0 %
6.927384376525879
