power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.14 W, 22 MiB, 0 %, 0 %
40.23 W, 51 MiB, 0 %, 0 %
40.14 W, 1103 MiB, 3 %, 0 %
40.81 W, 1103 MiB, 3 %, 0 %
40.13 W, 1103 MiB, 20 %, 1 %
40.14 W, 1103 MiB, 0 %, 0 %
122.86 W, 1103 MiB, 0 %, 0 %
43.53 W, 1103 MiB, 46 %, 52 %
41.01 W, 1103 MiB, 34 %, 18 %
40.71 W, 1103 MiB, 34 %, 18 %
40.71 W, 1103 MiB, 14 %, 0 %
115.10 W, 1103 MiB, 14 %, 0 %
66.05 W, 1103 MiB, 27 %, 23 %
40.81 W, 1103 MiB, 60 %, 46 %
41.30 W, 1103 MiB, 60 %, 46 %
40.71 W, 1103 MiB, 18 %, 0 %
117.52 W, 1103 MiB, 18 %, 0 %
118.65 W, 1103 MiB, 35 %, 16 %
118.75 W, 1103 MiB, 100 %, 47 %
42.75 W, 1103 MiB, 100 %, 47 %
40.91 W, 1103 MiB, 70 %, 25 %
41.49 W, 1103 MiB, 14 %, 0 %
40.71 W, 1103 MiB, 14 %, 0 %
133.84 W, 1103 MiB, 28 %, 21 %
42.56 W, 1103 MiB, 28 %, 21 %
40.71 W, 1103 MiB, 73 %, 51 %
41.59 W, 1103 MiB, 14 %, 0 %
40.82 W, 1103 MiB, 14 %, 0 %
133.05 W, 1103 MiB, 26 %, 18 %
42.17 W, 1103 MiB, 26 %, 18 %
40.82 W, 1103 MiB, 75 %, 54 %
41.30 W, 1103 MiB, 14 %, 0 %
40.71 W, 1103 MiB, 14 %, 0 %
129.28 W, 1103 MiB, 23 %, 14 %
41.78 W, 1103 MiB, 78 %, 58 %
40.91 W, 1103 MiB, 78 %, 58 %
40.81 W, 1103 MiB, 17 %, 0 %
135.38 W, 1103 MiB, 17 %, 0 %
51.27 W, 1103 MiB, 33 %, 30 %
40.91 W, 1103 MiB, 54 %, 40 %
41.59 W, 1103 MiB, 54 %, 40 %
40.71 W, 1103 MiB, 19 %, 1 %
124.19 W, 1103 MiB, 55 %, 32 %
124.29 W, 1103 MiB, 55 %, 32 %
41.30 W, 1103 MiB, 83 %, 42 %
41.01 W, 1103 MiB, 83 %, 42 %
40.91 W, 1103 MiB, 14 %, 0 %
43.14 W, 339 MiB, 13 %, 0 %
4.8925745487213135
