power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.51 W, 46 MiB, 0 %, 0 %
36.93 W, 831 MiB, 6 %, 0 %
92.97 W, 831 MiB, 6 %, 0 %
115.11 W, 831 MiB, 62 %, 28 %
110.32 W, 831 MiB, 62 %, 28 %
114.75 W, 831 MiB, 100 %, 68 %
111.39 W, 831 MiB, 100 %, 68 %
117.59 W, 831 MiB, 100 %, 68 %
114.65 W, 831 MiB, 100 %, 68 %
114.94 W, 831 MiB, 100 %, 67 %
117.11 W, 831 MiB, 100 %, 67 %
118.55 W, 831 MiB, 100 %, 69 %
114.17 W, 831 MiB, 100 %, 69 %
116.28 W, 831 MiB, 100 %, 68 %
115.33 W, 831 MiB, 100 %, 68 %
115.82 W, 831 MiB, 100 %, 68 %
114.75 W, 831 MiB, 100 %, 68 %
116.53 W, 831 MiB, 100 %, 68 %
117.39 W, 831 MiB, 100 %, 68 %
117.01 W, 831 MiB, 100 %, 68 %
116.56 W, 831 MiB, 100 %, 68 %
116.04 W, 831 MiB, 100 %, 68 %
116.72 W, 831 MiB, 100 %, 68 %
117.59 W, 831 MiB, 100 %, 68 %
115.89 W, 831 MiB, 100 %, 68 %
116.45 W, 831 MiB, 100 %, 68 %
116.66 W, 831 MiB, 100 %, 68 %
118.36 W, 831 MiB, 100 %, 68 %
118.36 W, 831 MiB, 100 %, 68 %
118.36 W, 831 MiB, 100 %, 68 %
117.97 W, 831 MiB, 100 %, 68 %
117.39 W, 831 MiB, 100 %, 68 %
119.61 W, 831 MiB, 100 %, 68 %
117.59 W, 831 MiB, 100 %, 68 %
115.95 W, 831 MiB, 100 %, 68 %
117.78 W, 831 MiB, 100 %, 68 %
118.75 W, 831 MiB, 100 %, 68 %
117.49 W, 831 MiB, 100 %, 67 %
116.82 W, 831 MiB, 100 %, 67 %
118.36 W, 831 MiB, 100 %, 68 %
117.78 W, 831 MiB, 100 %, 68 %
115.50 W, 831 MiB, 100 %, 68 %
116.33 W, 831 MiB, 100 %, 67 %
119.04 W, 831 MiB, 100 %, 67 %
118.36 W, 831 MiB, 100 %, 68 %
118.26 W, 831 MiB, 100 %, 67 %
119.32 W, 831 MiB, 100 %, 67 %
118.46 W, 831 MiB, 100 %, 68 %
117.30 W, 831 MiB, 100 %, 67 %
117.30 W, 831 MiB, 100 %, 67 %
119.81 W, 831 MiB, 100 %, 68 %
119.71 W, 831 MiB, 100 %, 68 %
119.71 W, 831 MiB, 100 %, 67 %
119.52 W, 831 MiB, 100 %, 68 %
118.94 W, 831 MiB, 100 %, 68 %
119.42 W, 831 MiB, 100 %, 67 %
118.65 W, 831 MiB, 100 %, 67 %
117.78 W, 831 MiB, 100 %, 68 %
117.78 W, 831 MiB, 100 %, 67 %
121.45 W, 831 MiB, 100 %, 67 %
119.13 W, 831 MiB, 100 %, 68 %
120.29 W, 831 MiB, 100 %, 67 %
120.19 W, 831 MiB, 100 %, 67 %
118.26 W, 831 MiB, 100 %, 68 %
119.52 W, 831 MiB, 100 %, 68 %
