power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
25.20 W, 22 MiB, 0 %, 0 %
25.11 W, 22 MiB, 0 %, 0 %
25.20 W, 22 MiB, 0 %, 0 %
25.20 W, 22 MiB, 0 %, 0 %
25.20 W, 22 MiB, 0 %, 0 %
25.20 W, 22 MiB, 0 %, 0 %
25.20 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 22 MiB, 0 %, 0 %
24.61 W, 46 MiB, 0 %, 0 %
36.74 W, 6445 MiB, 0 %, 0 %
37.03 W, 6445 MiB, 9 %, 0 %
37.03 W, 6445 MiB, 37 %, 2 %
37.12 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.04 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
37.03 W, 6445 MiB, 37 %, 2 %
87.13 W, 6445 MiB, 37 %, 2 %
42.56 W, 26 MiB, 63 %, 17 %
3.4528050422668457
