power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
25.59 W, 22 MiB, 0 %, 0 %
25.59 W, 22 MiB, 0 %, 0 %
25.59 W, 22 MiB, 0 %, 0 %
25.69 W, 22 MiB, 0 %, 0 %
25.69 W, 22 MiB, 0 %, 0 %
25.69 W, 22 MiB, 0 %, 0 %
25.59 W, 22 MiB, 0 %, 0 %
25.69 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.11 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
25.01 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.81 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.91 W, 22 MiB, 0 %, 0 %
24.81 W, 22 MiB, 0 %, 0 %
24.90 W, 46 MiB, 0 %, 0 %
36.05 W, 1751 MiB, 0 %, 0 %
36.83 W, 1751 MiB, 29 %, 1 %
36.84 W, 1751 MiB, 29 %, 1 %
77.78 W, 1751 MiB, 37 %, 2 %
128.54 W, 1751 MiB, 37 %, 2 %
162.41 W, 1751 MiB, 82 %, 2 %
166.51 W, 1751 MiB, 100 %, 2 %
164.49 W, 1751 MiB, 100 %, 2 %
170.06 W, 1751 MiB, 100 %, 2 %
169.87 W, 1751 MiB, 100 %, 2 %
167.03 W, 1751 MiB, 100 %, 2 %
167.42 W, 1751 MiB, 100 %, 2 %
167.42 W, 1751 MiB, 100 %, 2 %
167.42 W, 1751 MiB, 100 %, 2 %
167.61 W, 1751 MiB, 100 %, 2 %
167.42 W, 1751 MiB, 100 %, 2 %
167.32 W, 1751 MiB, 100 %, 2 %
167.48 W, 1751 MiB, 100 %, 2 %
167.61 W, 1751 MiB, 100 %, 2 %
167.61 W, 1751 MiB, 100 %, 2 %
167.61 W, 1751 MiB, 100 %, 2 %
