power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.43 W, 22 MiB, 0 %, 0 %
40.43 W, 22 MiB, 0 %, 0 %
40.51 W, 46 MiB, 0 %, 0 %
41.10 W, 711 MiB, 0 %, 0 %
104.29 W, 711 MiB, 15 %, 1 %
135.46 W, 711 MiB, 65 %, 60 %
134.98 W, 711 MiB, 65 %, 60 %
135.57 W, 711 MiB, 99 %, 100 %
135.94 W, 711 MiB, 99 %, 100 %
135.67 W, 711 MiB, 99 %, 100 %
40.81 W, 711 MiB, 71 %, 67 %
40.62 W, 711 MiB, 71 %, 67 %
40.62 W, 711 MiB, 2 %, 0 %
1.3479154109954834
