power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
40.04 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
40.04 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 23 MiB, 0 %, 0 %
40.03 W, 87 MiB, 0 %, 0 %
40.71 W, 4399 MiB, 5 %, 0 %
40.71 W, 4399 MiB, 28 %, 1 %
40.81 W, 4399 MiB, 28 %, 1 %
40.71 W, 4399 MiB, 26 %, 1 %
40.71 W, 4399 MiB, 26 %, 1 %
40.81 W, 4399 MiB, 29 %, 1 %
40.71 W, 4399 MiB, 27 %, 1 %
40.71 W, 4399 MiB, 27 %, 1 %
40.52 W, 4399 MiB, 26 %, 1 %
40.52 W, 4399 MiB, 26 %, 1 %
40.52 W, 4399 MiB, 33 %, 2 %
142.87 W, 4399 MiB, 37 %, 2 %
192.96 W, 4399 MiB, 37 %, 2 %
193.15 W, 4399 MiB, 94 %, 3 %
193.44 W, 4399 MiB, 100 %, 3 %
193.54 W, 4399 MiB, 100 %, 3 %
193.63 W, 4399 MiB, 100 %, 3 %
193.63 W, 4399 MiB, 100 %, 3 %
193.92 W, 4399 MiB, 100 %, 3 %
193.92 W, 4399 MiB, 100 %, 3 %
194.02 W, 4399 MiB, 100 %, 3 %
194.02 W, 4399 MiB, 100 %, 3 %
194.11 W, 4399 MiB, 100 %, 3 %
66.34 W, 4399 MiB, 100 %, 3 %
42.17 W, 4399 MiB, 64 %, 2 %
42.37 W, 4399 MiB, 64 %, 2 %
40.43 W, 4399 MiB, 54 %, 1 %
40.32 W, 4399 MiB, 0 %, 0 %
40.23 W, 4399 MiB, 0 %, 0 %
40.23 W, 4399 MiB, 0 %, 0 %
40.23 W, 4399 MiB, 0 %, 0 %
40.23 W, 4399 MiB, 0 %, 0 %
40.23 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.14 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.04 W, 4399 MiB, 0 %, 0 %
40.03 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.03 W, 4399 MiB, 0 %, 0 %
40.14 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.13 W, 4399 MiB, 0 %, 0 %
40.03 W, 4399 MiB, 0 %, 0 %
42.85 W, 339 MiB, 0 %, 0 %
9.235206604003906
