power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.53 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.43 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.51 W, 46 MiB, 0 %, 0 %
35.39 W, 333 MiB, 4 %, 0 %
2.75297212600708
