power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.32 W, 22 MiB, 0 %, 0 %
24.32 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 23 MiB, 0 %, 0 %
31.60 W, 87 MiB, 0 %, 0 %
36.36 W, 339 MiB, 13 %, 9 %
36.07 W, 339 MiB, 13 %, 9 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
35.97 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.06 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
36.07 W, 339 MiB, 0 %, 0 %
4.548600673675537
