power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.62 W, 22 MiB, 0 %, 0 %
26.17 W, 48 MiB, 0 %, 0 %
35.98 W, 397 MiB, 0 %, 0 %
36.17 W, 397 MiB, 8 %, 1 %
36.07 W, 969 MiB, 0 %, 0 %
36.64 W, 2005 MiB, 0 %, 0 %
109.35 W, 2005 MiB, 16 %, 1 %
118.45 W, 2005 MiB, 16 %, 1 %
129.37 W, 2005 MiB, 86 %, 83 %
129.34 W, 2005 MiB, 98 %, 96 %
130.60 W, 2005 MiB, 98 %, 96 %
125.05 W, 2005 MiB, 98 %, 95 %
120.58 W, 2005 MiB, 96 %, 93 %
134.22 W, 2005 MiB, 96 %, 93 %
126.86 W, 2005 MiB, 95 %, 92 %
127.35 W, 2005 MiB, 95 %, 92 %
123.33 W, 2005 MiB, 96 %, 93 %
134.70 W, 2005 MiB, 96 %, 92 %
126.67 W, 2005 MiB, 96 %, 92 %
129.08 W, 2005 MiB, 96 %, 93 %
122.83 W, 2005 MiB, 96 %, 93 %
133.35 W, 2005 MiB, 96 %, 92 %
130.89 W, 2005 MiB, 96 %, 93 %
125.91 W, 2005 MiB, 96 %, 93 %
131.40 W, 2005 MiB, 96 %, 92 %
130.14 W, 2005 MiB, 96 %, 93 %
128.96 W, 2005 MiB, 96 %, 93 %
125.24 W, 2005 MiB, 96 %, 93 %
134.60 W, 2005 MiB, 96 %, 93 %
126.59 W, 2005 MiB, 96 %, 92 %
126.48 W, 2005 MiB, 97 %, 93 %
121.86 W, 2005 MiB, 97 %, 93 %
131.90 W, 2005 MiB, 96 %, 92 %
129.47 W, 2005 MiB, 96 %, 92 %
124.49 W, 2005 MiB, 97 %, 93 %
134.80 W, 2005 MiB, 97 %, 93 %
127.06 W, 2005 MiB, 97 %, 93 %
127.17 W, 2005 MiB, 96 %, 91 %
125.47 W, 2005 MiB, 96 %, 93 %
131.46 W, 2005 MiB, 96 %, 93 %
129.44 W, 2005 MiB, 96 %, 92 %
125.32 W, 2005 MiB, 96 %, 92 %
135.52 W, 2005 MiB, 97 %, 93 %
4.444085121154785
