power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 46 MiB, 0 %, 0 %
34.91 W, 339 MiB, 1 %, 0 %
35.59 W, 339 MiB, 2 %, 0 %
35.59 W, 339 MiB, 2 %, 0 %
35.68 W, 339 MiB, 0 %, 0 %
35.68 W, 339 MiB, 0 %, 0 %
35.98 W, 411 MiB, 0 %, 0 %
36.46 W, 407 MiB, 4 %, 0 %
36.27 W, 407 MiB, 4 %, 0 %
38.38 W, 407 MiB, 4 %, 1 %
37.33 W, 407 MiB, 4 %, 1 %
43.13 W, 407 MiB, 6 %, 2 %
41.20 W, 407 MiB, 16 %, 4 %
43.24 W, 407 MiB, 16 %, 4 %
40.23 W, 407 MiB, 26 %, 7 %
36.75 W, 407 MiB, 16 %, 4 %
43.24 W, 407 MiB, 16 %, 4 %
40.71 W, 407 MiB, 17 %, 5 %
36.55 W, 407 MiB, 17 %, 5 %
43.04 W, 407 MiB, 16 %, 4 %
41.88 W, 407 MiB, 16 %, 4 %
37.82 W, 407 MiB, 16 %, 4 %
43.13 W, 407 MiB, 20 %, 5 %
42.17 W, 407 MiB, 20 %, 5 %
36.84 W, 407 MiB, 20 %, 5 %
39.36 W, 407 MiB, 18 %, 5 %
41.88 W, 407 MiB, 18 %, 5 %
41.88 W, 407 MiB, 16 %, 4 %
41.78 W, 407 MiB, 19 %, 5 %
38.68 W, 407 MiB, 19 %, 5 %
39.07 W, 407 MiB, 16 %, 4 %
36.55 W, 407 MiB, 16 %, 4 %
39.26 W, 407 MiB, 16 %, 4 %
36.75 W, 409 MiB, 19 %, 4 %
37.33 W, 409 MiB, 19 %, 4 %
40.83 W, 409 MiB, 15 %, 3 %
39.95 W, 409 MiB, 15 %, 3 %
39.36 W, 409 MiB, 17 %, 4 %
38.79 W, 411 MiB, 14 %, 3 %
37.14 W, 411 MiB, 14 %, 3 %
38.09 W, 411 MiB, 15 %, 3 %
38.20 W, 411 MiB, 16 %, 3 %
37.33 W, 411 MiB, 16 %, 3 %
38.02 W, 411 MiB, 15 %, 2 %
37.82 W, 411 MiB, 15 %, 2 %
38.19 W, 411 MiB, 16 %, 3 %
37.91 W, 411 MiB, 15 %, 2 %
37.13 W, 411 MiB, 15 %, 2 %
38.59 W, 411 MiB, 14 %, 2 %
38.02 W, 411 MiB, 14 %, 2 %
38.02 W, 411 MiB, 16 %, 3 %
38.21 W, 411 MiB, 15 %, 2 %
37.90 W, 411 MiB, 15 %, 2 %
38.28 W, 411 MiB, 17 %, 3 %
37.04 W, 411 MiB, 14 %, 2 %
35.78 W, 407 MiB, 14 %, 2 %
35.78 W, 339 MiB, 3 %, 0 %
7.004098653793335
