power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 48 MiB, 0 %, 0 %
38.50 W, 561 MiB, 1 %, 0 %
42.27 W, 561 MiB, 77 %, 8 %
44.21 W, 691 MiB, 77 %, 8 %
42.75 W, 561 MiB, 62 %, 7 %
44.31 W, 561 MiB, 62 %, 7 %
42.07 W, 689 MiB, 47 %, 5 %
43.04 W, 561 MiB, 40 %, 5 %
45.57 W, 561 MiB, 40 %, 5 %
45.76 W, 691 MiB, 34 %, 5 %
43.82 W, 561 MiB, 33 %, 5 %
42.37 W, 561 MiB, 33 %, 5 %
41.78 W, 561 MiB, 30 %, 5 %
42.66 W, 561 MiB, 30 %, 5 %
44.99 W, 561 MiB, 28 %, 5 %
42.07 W, 561 MiB, 25 %, 4 %
46.72 W, 561 MiB, 25 %, 4 %
45.18 W, 561 MiB, 25 %, 4 %
44.60 W, 561 MiB, 25 %, 4 %
45.67 W, 561 MiB, 26 %, 5 %
47.39 W, 561 MiB, 22 %, 4 %
41.49 W, 561 MiB, 22 %, 4 %
44.41 W, 561 MiB, 22 %, 4 %
41.01 W, 561 MiB, 23 %, 4 %
44.79 W, 561 MiB, 23 %, 4 %
41.78 W, 561 MiB, 23 %, 4 %
47.21 W, 691 MiB, 23 %, 4 %
46.15 W, 561 MiB, 19 %, 4 %
43.92 W, 561 MiB, 20 %, 4 %
42.75 W, 561 MiB, 20 %, 4 %
42.17 W, 561 MiB, 20 %, 4 %
42.17 W, 561 MiB, 20 %, 4 %
42.37 W, 561 MiB, 20 %, 4 %
42.36 W, 561 MiB, 20 %, 4 %
43.24 W, 561 MiB, 20 %, 4 %
45.18 W, 561 MiB, 21 %, 4 %
48.75 W, 561 MiB, 16 %, 3 %
41.01 W, 561 MiB, 16 %, 3 %
42.37 W, 561 MiB, 21 %, 4 %
47.39 W, 561 MiB, 21 %, 4 %
40.91 W, 561 MiB, 17 %, 4 %
42.66 W, 561 MiB, 17 %, 4 %
49.81 W, 561 MiB, 17 %, 4 %
41.78 W, 561 MiB, 20 %, 5 %
47.68 W, 561 MiB, 20 %, 5 %
41.59 W, 561 MiB, 18 %, 4 %
48.74 W, 561 MiB, 17 %, 4 %
42.07 W, 561 MiB, 17 %, 4 %
49.33 W, 691 MiB, 18 %, 4 %
44.21 W, 561 MiB, 16 %, 4 %
41.10 W, 561 MiB, 16 %, 4 %
51.76 W, 561 MiB, 15 %, 3 %
43.82 W, 561 MiB, 15 %, 3 %
41.30 W, 561 MiB, 18 %, 4 %
40.52 W, 561 MiB, 18 %, 4 %
48.96 W, 561 MiB, 18 %, 4 %
44.02 W, 561 MiB, 14 %, 3 %
41.88 W, 561 MiB, 18 %, 4 %
41.01 W, 561 MiB, 18 %, 4 %
40.52 W, 561 MiB, 17 %, 4 %
52.73 W, 561 MiB, 17 %, 4 %
47.48 W, 561 MiB, 15 %, 3 %
44.50 W, 561 MiB, 15 %, 4 %
43.63 W, 561 MiB, 15 %, 4 %
42.56 W, 561 MiB, 17 %, 4 %
42.07 W, 561 MiB, 17 %, 4 %
41.78 W, 561 MiB, 14 %, 3 %
41.49 W, 561 MiB, 18 %, 4 %
41.10 W, 561 MiB, 18 %, 4 %
41.20 W, 561 MiB, 15 %, 4 %
41.10 W, 561 MiB, 14 %, 4 %
41.59 W, 561 MiB, 14 %, 4 %
41.98 W, 561 MiB, 16 %, 4 %
42.37 W, 561 MiB, 16 %, 4 %
43.24 W, 561 MiB, 14 %, 4 %
44.50 W, 561 MiB, 17 %, 5 %
46.43 W, 561 MiB, 17 %, 5 %
50.69 W, 561 MiB, 17 %, 4 %
53.09 W, 691 MiB, 17 %, 4 %
40.42 W, 561 MiB, 15 %, 4 %
40.81 W, 561 MiB, 14 %, 4 %
41.78 W, 561 MiB, 14 %, 4 %
43.82 W, 561 MiB, 15 %, 4 %
47.58 W, 561 MiB, 15 %, 4 %
56.77 W, 691 MiB, 15 %, 4 %
40.52 W, 561 MiB, 12 %, 4 %
41.49 W, 561 MiB, 12 %, 4 %
44.21 W, 561 MiB, 12 %, 3 %
53.29 W, 561 MiB, 15 %, 4 %
40.42 W, 561 MiB, 15 %, 4 %
41.30 W, 561 MiB, 16 %, 4 %
44.02 W, 561 MiB, 16 %, 4 %
53.49 W, 561 MiB, 15 %, 4 %
40.52 W, 561 MiB, 16 %, 4 %
42.17 W, 561 MiB, 16 %, 4 %
48.45 W, 561 MiB, 12 %, 4 %
40.23 W, 561 MiB, 13 %, 3 %
41.30 W, 561 MiB, 13 %, 3 %
46.23 W, 561 MiB, 15 %, 4 %
40.23 W, 561 MiB, 15 %, 4 %
41.30 W, 561 MiB, 15 %, 4 %
47.10 W, 561 MiB, 10 %, 3 %
40.23 W, 561 MiB, 10 %, 3 %
41.69 W, 561 MiB, 15 %, 4 %
51.17 W, 561 MiB, 15 %, 4 %
40.52 W, 561 MiB, 15 %, 4 %
43.43 W, 561 MiB, 10 %, 3 %
40.33 W, 561 MiB, 10 %, 3 %
41.39 W, 561 MiB, 16 %, 4 %
53.12 W, 561 MiB, 12 %, 4 %
40.71 W, 561 MiB, 12 %, 4 %
46.54 W, 561 MiB, 16 %, 4 %
40.33 W, 561 MiB, 16 %, 4 %
43.53 W, 561 MiB, 14 %, 4 %
40.23 W, 561 MiB, 12 %, 3 %
41.98 W, 561 MiB, 12 %, 3 %
53.96 W, 691 MiB, 16 %, 4 %
41.39 W, 561 MiB, 16 %, 4 %
56.48 W, 561 MiB, 10 %, 3 %
41.10 W, 561 MiB, 15 %, 4 %
55.03 W, 689 MiB, 15 %, 4 %
41.20 W, 561 MiB, 13 %, 3 %
57.26 W, 561 MiB, 11 %, 3 %
41.10 W, 561 MiB, 11 %, 3 %
59.48 W, 691 MiB, 16 %, 5 %
41.69 W, 561 MiB, 16 %, 5 %
40.13 W, 561 MiB, 12 %, 3 %
42.75 W, 561 MiB, 15 %, 4 %
40.23 W, 561 MiB, 15 %, 4 %
44.60 W, 561 MiB, 12 %, 3 %
40.33 W, 561 MiB, 12 %, 3 %
46.63 W, 561 MiB, 11 %, 3 %
40.53 W, 561 MiB, 16 %, 5 %
53.31 W, 561 MiB, 16 %, 5 %
41.10 W, 561 MiB, 11 %, 3 %
40.13 W, 561 MiB, 12 %, 3 %
43.44 W, 561 MiB, 12 %, 3 %
40.33 W, 561 MiB, 16 %, 5 %
47.88 W, 561 MiB, 16 %, 5 %
40.81 W, 561 MiB, 11 %, 3 %
57.83 W, 691 MiB, 12 %, 3 %
42.66 W, 561 MiB, 12 %, 3 %
40.33 W, 561 MiB, 11 %, 3 %
50.88 W, 561 MiB, 11 %, 3 %
41.30 W, 561 MiB, 17 %, 5 %
40.04 W, 561 MiB, 11 %, 3 %
45.38 W, 561 MiB, 11 %, 3 %
40.62 W, 561 MiB, 11 %, 3 %
49.70 W, 691 MiB, 11 %, 3 %
