power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.01 W, 22 MiB, 0 %, 0 %
41.01 W, 51 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 3 %, 0 %
41.10 W, 2387 MiB, 3 %, 0 %
41.69 W, 2387 MiB, 0 %, 0 %
41.69 W, 2387 MiB, 0 %, 0 %
41.69 W, 2387 MiB, 31 %, 2 %
41.01 W, 2387 MiB, 23 %, 1 %
40.91 W, 2387 MiB, 23 %, 1 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.82 W, 2387 MiB, 0 %, 0 %
40.82 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
41.01 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.91 W, 2387 MiB, 0 %, 0 %
40.81 W, 2387 MiB, 0 %, 0 %
