power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
38.69 W, 22 MiB, 0 %, 0 %
38.69 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.69 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.68 W, 34 MiB, 0 %, 0 %
38.67 W, 34 MiB, 0 %, 0 %
38.87 W, 341 MiB, 0 %, 0 %
38.87 W, 335 MiB, 15 %, 3 %
1.6871542930603027
