power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.32 W, 22 MiB, 0 %, 0 %
24.32 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.32 W, 22 MiB, 0 %, 0 %
24.32 W, 22 MiB, 0 %, 0 %
24.32 W, 22 MiB, 0 %, 0 %
24.42 W, 46 MiB, 0 %, 0 %
35.19 W, 469 MiB, 0 %, 0 %
35.49 W, 469 MiB, 31 %, 0 %
37.82 W, 469 MiB, 100 %, 0 %
40.23 W, 469 MiB, 100 %, 0 %
40.23 W, 469 MiB, 100 %, 0 %
40.62 W, 469 MiB, 100 %, 0 %
40.52 W, 469 MiB, 100 %, 0 %
40.33 W, 469 MiB, 100 %, 0 %
39.64 W, 347 MiB, 100 %, 0 %
39.64 W, 347 MiB, 23 %, 0 %
39.64 W, 347 MiB, 23 %, 0 %
39.64 W, 347 MiB, 0 %, 0 %
39.65 W, 347 MiB, 0 %, 0 %
39.94 W, 297 MiB, 0 %, 0 %
2.232010841369629
