power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.75 W, 22 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.75 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 34 MiB, 0 %, 0 %
39.84 W, 87 MiB, 0 %, 0 %
40.52 W, 5141 MiB, 0 %, 0 %
40.52 W, 5141 MiB, 28 %, 1 %
40.52 W, 5141 MiB, 40 %, 2 %
174.62 W, 5141 MiB, 40 %, 2 %
179.43 W, 5141 MiB, 72 %, 56 %
40.81 W, 5141 MiB, 72 %, 56 %
40.33 W, 5141 MiB, 60 %, 51 %
40.33 W, 5141 MiB, 22 %, 1 %
40.42 W, 5141 MiB, 22 %, 1 %
40.33 W, 5141 MiB, 21 %, 1 %
40.33 W, 5141 MiB, 21 %, 1 %
8.422676086425781
