power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.62 W, 22 MiB, 0 %, 0 %
40.52 W, 22 MiB, 0 %, 0 %
40.62 W, 48 MiB, 0 %, 0 %
41.49 W, 753 MiB, 0 %, 0 %
110.81 W, 753 MiB, 20 %, 1 %
107.77 W, 753 MiB, 93 %, 55 %
113.88 W, 753 MiB, 93 %, 55 %
110.52 W, 753 MiB, 100 %, 61 %
109.09 W, 753 MiB, 100 %, 61 %
108.16 W, 753 MiB, 100 %, 62 %
109.74 W, 753 MiB, 100 %, 61 %
109.20 W, 753 MiB, 100 %, 61 %
108.52 W, 753 MiB, 100 %, 62 %
109.94 W, 753 MiB, 100 %, 62 %
111.39 W, 753 MiB, 100 %, 62 %
110.81 W, 753 MiB, 100 %, 62 %
109.26 W, 753 MiB, 100 %, 62 %
107.87 W, 753 MiB, 100 %, 61 %
109.45 W, 753 MiB, 100 %, 62 %
110.90 W, 753 MiB, 100 %, 62 %
109.17 W, 753 MiB, 100 %, 62 %
108.55 W, 753 MiB, 100 %, 62 %
109.07 W, 753 MiB, 100 %, 62 %
110.61 W, 753 MiB, 100 %, 62 %
110.13 W, 753 MiB, 100 %, 62 %
109.16 W, 753 MiB, 100 %, 63 %
109.20 W, 753 MiB, 100 %, 62 %
108.16 W, 753 MiB, 100 %, 62 %
110.32 W, 753 MiB, 100 %, 62 %
109.36 W, 753 MiB, 100 %, 62 %
109.17 W, 753 MiB, 100 %, 62 %
109.94 W, 753 MiB, 100 %, 62 %
109.94 W, 753 MiB, 100 %, 62 %
110.52 W, 753 MiB, 100 %, 63 %
110.81 W, 753 MiB, 100 %, 62 %
109.20 W, 753 MiB, 100 %, 62 %
109.48 W, 753 MiB, 100 %, 63 %
108.68 W, 753 MiB, 100 %, 63 %
111.58 W, 753 MiB, 100 %, 63 %
110.13 W, 753 MiB, 100 %, 62 %
109.94 W, 753 MiB, 100 %, 62 %
109.17 W, 753 MiB, 100 %, 63 %
110.03 W, 753 MiB, 100 %, 63 %
108.72 W, 753 MiB, 100 %, 62 %
110.13 W, 753 MiB, 100 %, 62 %
108.68 W, 753 MiB, 100 %, 62 %
109.94 W, 753 MiB, 100 %, 62 %
109.45 W, 753 MiB, 100 %, 63 %
110.71 W, 753 MiB, 100 %, 63 %
