power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.82 W, 22 MiB, 0 %, 0 %
40.91 W, 55 MiB, 0 %, 0 %
40.82 W, 397 MiB, 0 %, 0 %
40.91 W, 1325 MiB, 7 %, 1 %
122.12 W, 1325 MiB, 7 %, 1 %
120.77 W, 1325 MiB, 53 %, 37 %
121.06 W, 1325 MiB, 95 %, 87 %
123.76 W, 1325 MiB, 95 %, 87 %
121.54 W, 1325 MiB, 95 %, 87 %
127.61 W, 1325 MiB, 95 %, 87 %
130.12 W, 1325 MiB, 95 %, 87 %
127.73 W, 1325 MiB, 95 %, 87 %
124.80 W, 1325 MiB, 95 %, 87 %
128.31 W, 1325 MiB, 95 %, 88 %
126.57 W, 1325 MiB, 95 %, 88 %
123.67 W, 1325 MiB, 94 %, 87 %
123.38 W, 1325 MiB, 95 %, 86 %
130.05 W, 1325 MiB, 95 %, 86 %
125.75 W, 1325 MiB, 95 %, 87 %
126.38 W, 1325 MiB, 95 %, 88 %
126.86 W, 1325 MiB, 95 %, 88 %
123.60 W, 1325 MiB, 95 %, 87 %
124.44 W, 1325 MiB, 95 %, 87 %
129.63 W, 1325 MiB, 95 %, 86 %
126.00 W, 1325 MiB, 95 %, 87 %
2.5736823081970215
