power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.84 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.85 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 24 MiB, 0 %, 0 %
40.23 W, 87 MiB, 1 %, 0 %
40.71 W, 3941 MiB, 1 %, 0 %
40.71 W, 3941 MiB, 36 %, 2 %
40.71 W, 3941 MiB, 36 %, 2 %
40.71 W, 3941 MiB, 38 %, 2 %
40.71 W, 3941 MiB, 37 %, 2 %
40.71 W, 3941 MiB, 37 %, 2 %
40.71 W, 3941 MiB, 38 %, 2 %
40.71 W, 3941 MiB, 38 %, 2 %
44.31 W, 333 MiB, 38 %, 2 %
2.0903196334838867
