power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.62 W, 22 MiB, 0 %, 0 %
24.62 W, 48 MiB, 0 %, 0 %
50.10 W, 453 MiB, 0 %, 0 %
62.09 W, 453 MiB, 46 %, 3 %
63.14 W, 453 MiB, 46 %, 3 %
63.53 W, 453 MiB, 100 %, 9 %
62.95 W, 453 MiB, 100 %, 10 %
64.01 W, 453 MiB, 100 %, 10 %
64.01 W, 453 MiB, 100 %, 10 %
63.82 W, 453 MiB, 100 %, 11 %
63.14 W, 453 MiB, 100 %, 11 %
63.43 W, 453 MiB, 100 %, 10 %
63.04 W, 453 MiB, 100 %, 10 %
63.04 W, 453 MiB, 100 %, 10 %
62.46 W, 453 MiB, 100 %, 10 %
61.91 W, 453 MiB, 100 %, 10 %
61.71 W, 453 MiB, 100 %, 9 %
61.62 W, 453 MiB, 100 %, 9 %
61.62 W, 453 MiB, 100 %, 9 %
61.04 W, 453 MiB, 100 %, 9 %
60.75 W, 453 MiB, 100 %, 9 %
60.65 W, 453 MiB, 100 %, 9 %
60.36 W, 453 MiB, 100 %, 9 %
59.97 W, 453 MiB, 100 %, 9 %
59.39 W, 453 MiB, 100 %, 9 %
59.10 W, 453 MiB, 100 %, 9 %
58.90 W, 453 MiB, 100 %, 9 %
58.42 W, 453 MiB, 100 %, 8 %
58.03 W, 453 MiB, 100 %, 8 %
57.45 W, 453 MiB, 100 %, 8 %
57.45 W, 453 MiB, 100 %, 8 %
57.17 W, 453 MiB, 100 %, 8 %
56.87 W, 453 MiB, 100 %, 8 %
56.29 W, 453 MiB, 100 %, 8 %
55.81 W, 453 MiB, 100 %, 7 %
55.61 W, 453 MiB, 100 %, 7 %
55.51 W, 453 MiB, 100 %, 7 %
55.04 W, 453 MiB, 100 %, 7 %
54.64 W, 453 MiB, 100 %, 7 %
54.25 W, 453 MiB, 100 %, 7 %
53.99 W, 453 MiB, 100 %, 6 %
53.70 W, 453 MiB, 100 %, 6 %
53.31 W, 453 MiB, 100 %, 6 %
52.63 W, 453 MiB, 100 %, 6 %
52.44 W, 453 MiB, 100 %, 6 %
52.05 W, 453 MiB, 100 %, 6 %
51.66 W, 453 MiB, 100 %, 6 %
51.17 W, 453 MiB, 100 %, 5 %
50.49 W, 453 MiB, 100 %, 5 %
50.20 W, 453 MiB, 100 %, 5 %
50.10 W, 453 MiB, 100 %, 4 %
49.52 W, 453 MiB, 100 %, 4 %
49.04 W, 453 MiB, 100 %, 4 %
48.65 W, 453 MiB, 100 %, 4 %
48.36 W, 453 MiB, 100 %, 4 %
48.16 W, 453 MiB, 100 %, 3 %
47.48 W, 453 MiB, 100 %, 3 %
46.81 W, 453 MiB, 100 %, 3 %
46.54 W, 453 MiB, 100 %, 3 %
46.13 W, 453 MiB, 100 %, 3 %
45.75 W, 453 MiB, 100 %, 3 %
45.08 W, 453 MiB, 100 %, 3 %
44.79 W, 453 MiB, 100 %, 3 %
44.60 W, 453 MiB, 100 %, 2 %
44.11 W, 453 MiB, 100 %, 2 %
43.72 W, 453 MiB, 100 %, 2 %
43.14 W, 453 MiB, 100 %, 2 %
42.46 W, 453 MiB, 100 %, 2 %
41.78 W, 453 MiB, 100 %, 2 %
41.49 W, 453 MiB, 100 %, 0 %
40.23 W, 339 MiB, 100 %, 0 %
7.263867378234863
