power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
27.14 W, 51 MiB, 0 %, 0 %
40.14 W, 341 MiB, 0 %, 0 %
51.76 W, 341 MiB, 65 %, 0 %
57.54 W, 341 MiB, 100 %, 0 %
53.31 W, 341 MiB, 100 %, 0 %
43.63 W, 341 MiB, 100 %, 0 %
41.49 W, 341 MiB, 100 %, 0 %
42.46 W, 341 MiB, 100 %, 0 %
43.63 W, 341 MiB, 100 %, 0 %
45.86 W, 341 MiB, 100 %, 0 %
49.81 W, 341 MiB, 100 %, 0 %
56.39 W, 341 MiB, 100 %, 0 %
56.96 W, 341 MiB, 100 %, 0 %
46.81 W, 341 MiB, 100 %, 0 %
41.49 W, 341 MiB, 100 %, 0 %
41.88 W, 341 MiB, 100 %, 0 %
43.14 W, 341 MiB, 100 %, 0 %
45.09 W, 341 MiB, 100 %, 0 %
48.45 W, 341 MiB, 100 %, 0 %
54.09 W, 341 MiB, 100 %, 0 %
58.71 W, 341 MiB, 100 %, 0 %
49.42 W, 341 MiB, 100 %, 0 %
43.05 W, 341 MiB, 100 %, 0 %
41.49 W, 341 MiB, 100 %, 0 %
42.46 W, 341 MiB, 100 %, 0 %
44.02 W, 341 MiB, 100 %, 0 %
46.54 W, 341 MiB, 100 %, 0 %
50.88 W, 341 MiB, 100 %, 0 %
54.86 W, 341 MiB, 100 %, 0 %
58.71 W, 341 MiB, 100 %, 0 %
49.13 W, 341 MiB, 100 %, 0 %
42.17 W, 341 MiB, 100 %, 0 %
41.88 W, 341 MiB, 100 %, 0 %
43.05 W, 341 MiB, 100 %, 0 %
44.89 W, 341 MiB, 100 %, 0 %
47.79 W, 341 MiB, 100 %, 0 %
53.31 W, 341 MiB, 100 %, 0 %
59.19 W, 341 MiB, 100 %, 0 %
51.56 W, 341 MiB, 100 %, 0 %
42.76 W, 341 MiB, 100 %, 0 %
41.78 W, 341 MiB, 100 %, 0 %
42.66 W, 341 MiB, 100 %, 0 %
44.21 W, 341 MiB, 100 %, 0 %
46.74 W, 341 MiB, 100 %, 0 %
51.27 W, 341 MiB, 100 %, 0 %
57.65 W, 341 MiB, 100 %, 0 %
55.14 W, 341 MiB, 100 %, 0 %
44.31 W, 341 MiB, 100 %, 0 %
41.49 W, 341 MiB, 100 %, 0 %
42.17 W, 341 MiB, 100 %, 0 %
43.53 W, 341 MiB, 100 %, 0 %
45.77 W, 341 MiB, 100 %, 0 %
49.81 W, 341 MiB, 100 %, 0 %
55.83 W, 341 MiB, 100 %, 0 %
40.23 W, 333 MiB, 100 %, 0 %
5.705994606018066
