power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.71 W, 22 MiB, 0 %, 0 %
40.71 W, 55 MiB, 0 %, 0 %
40.82 W, 397 MiB, 7 %, 1 %
40.82 W, 397 MiB, 7 %, 1 %
40.82 W, 397 MiB, 0 %, 0 %
40.82 W, 397 MiB, 0 %, 0 %
40.72 W, 2777 MiB, 0 %, 0 %
41.88 W, 2777 MiB, 1 %, 0 %
120.29 W, 2777 MiB, 1 %, 0 %
138.90 W, 2777 MiB, 79 %, 44 %
134.41 W, 2777 MiB, 97 %, 96 %
132.33 W, 2777 MiB, 97 %, 96 %
129.27 W, 2777 MiB, 97 %, 95 %
124.60 W, 2777 MiB, 97 %, 95 %
139.09 W, 2777 MiB, 96 %, 95 %
135.76 W, 2777 MiB, 97 %, 96 %
133.35 W, 2777 MiB, 97 %, 96 %
130.89 W, 2777 MiB, 97 %, 96 %
127.29 W, 2777 MiB, 97 %, 96 %
135.57 W, 2777 MiB, 97 %, 96 %
136.34 W, 2777 MiB, 98 %, 98 %
133.16 W, 2777 MiB, 98 %, 98 %
130.50 W, 2777 MiB, 97 %, 96 %
124.18 W, 2777 MiB, 97 %, 96 %
138.41 W, 2777 MiB, 97 %, 96 %
134.41 W, 2777 MiB, 96 %, 95 %
133.39 W, 2777 MiB, 96 %, 95 %
128.98 W, 2777 MiB, 97 %, 95 %
121.39 W, 2777 MiB, 97 %, 96 %
136.39 W, 2777 MiB, 97 %, 96 %
134.31 W, 2777 MiB, 97 %, 95 %
130.21 W, 2777 MiB, 97 %, 96 %
123.33 W, 2777 MiB, 97 %, 96 %
138.70 W, 2777 MiB, 97 %, 95 %
130.69 W, 2777 MiB, 97 %, 95 %
130.31 W, 2777 MiB, 98 %, 97 %
123.79 W, 2777 MiB, 97 %, 94 %
138.51 W, 2777 MiB, 97 %, 94 %
128.96 W, 2777 MiB, 97 %, 95 %
131.37 W, 2777 MiB, 97 %, 95 %
124.89 W, 2777 MiB, 97 %, 95 %
139.09 W, 2777 MiB, 97 %, 95 %
130.21 W, 2777 MiB, 97 %, 95 %
132.43 W, 2777 MiB, 97 %, 95 %
124.37 W, 2777 MiB, 98 %, 97 %
138.32 W, 2777 MiB, 98 %, 97 %
130.31 W, 2777 MiB, 97 %, 94 %
130.79 W, 2777 MiB, 97 %, 94 %
122.96 W, 2777 MiB, 97 %, 94 %
138.22 W, 2777 MiB, 97 %, 95 %
130.31 W, 2777 MiB, 97 %, 95 %
130.60 W, 2777 MiB, 97 %, 95 %
123.70 W, 2777 MiB, 97 %, 95 %
138.51 W, 2777 MiB, 97 %, 95 %
128.89 W, 2777 MiB, 97 %, 96 %
130.98 W, 2777 MiB, 97 %, 96 %
124.66 W, 2777 MiB, 97 %, 96 %
138.99 W, 2777 MiB, 97 %, 95 %
128.89 W, 2777 MiB, 97 %, 95 %
132.29 W, 2777 MiB, 97 %, 95 %
125.51 W, 2777 MiB, 97 %, 95 %
139.09 W, 2777 MiB, 97 %, 95 %
130.84 W, 2777 MiB, 97 %, 95 %
131.85 W, 2777 MiB, 97 %, 95 %
124.32 W, 2777 MiB, 97 %, 94 %
45.86 W, 34 MiB, 97 %, 94 %
6.726705074310303
